track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-8.18993,-12.421,53.7899,VID_20220217_101834_F0.png,728,202,23.7034,1.96469,2.76033,729.547,204.906,3.2923,745.265,227.152,NULL,NULL
0,1,baya,-8.18993,-12.421,53.7899,VID_20220217_101834_F3.png,724,336,0,0,0,724.817,337.049,1.32993,722.24,359.724,NULL,NULL
1,0,val_2,-14.7196,-15.1757,55.9913,VID_20220217_101834_F0.png,556,143,0,0,0,559.615,147.404,5.69807,578.715,165.779,NULL,1.92341
1,1,val_2,-14.7196,-15.1757,55.9913,VID_20220217_101834_F3.png,576,237,0,0,0,578.744,239.854,3.95951,578.923,262.571,NULL,1.92341
2,0,baya,0,0,0,VID_20220217_101834_F0.png,631,309,22.9587,3.21739,3.27683,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_101834_F3.png,637,404,0,0,0,546.419,2350.5,1948.61,511.164,2393.48,NULL,NULL
3,0,baya,-1.66891,-3.96632,54.2588,VID_20220217_101834_F0.png,916,431,24.6101,2.65004,3.14625,916.168,431.103,0.197244,927.147,455.451,NULL,NULL
3,1,baya,-1.66891,-3.96632,54.2588,VID_20220217_101834_F3.png,872,507,0,0,0,871.759,506.963,0.243835,866.33,527.381,NULL,NULL
4,0,baya,-5.30723,-8.45029,52.5049,VID_20220217_101834_F0.png,807,304,25.3299,3.18934,3.2591,808.154,305.199,1.66439,823.713,328.316,NULL,NULL
4,1,baya,-5.30723,-8.45029,52.5049,VID_20220217_101834_F3.png,787,437,0,0,0,786.418,437.098,0.590669,782.534,459.157,NULL,NULL
5,0,baya,-1.00494,-5.63539,53.6288,VID_20220217_101834_F0.png,935,385,24.6374,2.62001,3.15926,934.63,385.265,0.455043,939.658,411.576,NULL,NULL
5,1,baya,-1.00494,-5.63539,53.6288,VID_20220217_101834_F3.png,887,487,0,0,0,887.389,487.081,0.397349,881.592,507.899,NULL,NULL
6,0,baya,-8.19985,-8.7132,51.5406,VID_20220217_101834_F0.png,718,292,26.1809,2.21441,2.24358,719.045,293.573,1.88799,739.469,313.824,NULL,NULL
6,1,baya,-8.19985,-8.7132,51.5406,VID_20220217_101834_F3.png,712,435,0,0,0,712.853,435.377,0.932765,710.336,457.93,NULL,NULL
7,0,baya,0,0,0,VID_20220217_101834_F0.png,647,363,22.8322,2.11442,2.89833,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_101834_F3.png,654,466,0,0,0,546.419,2350.5,1887.57,511.164,2393.48,NULL,NULL
8,0,baya,-4.00251,-5.75427,52.6897,VID_20220217_101834_F0.png,847,379,22.6198,3.22116,3.66563,846.733,379.347,0.437545,863.379,401.678,NULL,NULL
8,1,baya,-4.00251,-5.75427,52.6897,VID_20220217_101834_F3.png,815,488,0,0,0,815.568,488.115,0.579336,811.107,509.484,NULL,NULL
9,0,baya,0,0,0,VID_20220217_101834_F0.png,836,273,25.9425,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,baya,0,0,0,VID_20220217_101834_F3.png,814,379,0,0,0,546.419,2350.5,1989.58,511.164,2393.48,NULL,NULL
10,0,baya,-9.91623,-9.84644,52.1372,VID_20220217_101834_F0.png,669,263,25.2071,2.93323,3.77012,671.276,265.191,3.15946,692.181,284.561,NULL,NULL
10,1,baya,-9.91623,-9.84644,52.1372,VID_20220217_101834_F3.png,674,401,0,0,0,674.534,401.635,0.829825,672.826,424.313,NULL,NULL
11,0,baya,-6.82461,-7.84036,50.689,VID_20220217_101834_F0.png,756,313,27.8981,2.99211,3.24554,756.612,314.182,1.33127,776.507,335.51,NULL,NULL
11,1,baya,-6.82461,-7.84036,50.689,VID_20220217_101834_F3.png,741,466,0,0,0,741.628,466.198,0.658596,738.419,488.744,NULL,NULL
12,0,baya,0,0,0,VID_20220217_101834_F0.png,922,347,20.5973,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
12,1,baya,0,0,0,VID_20220217_101834_F3.png,884,456,0,0,0,546.419,2350.5,1924.34,511.164,2393.48,NULL,NULL
13,0,val_2,-16.6288,-15.1079,55.7681,VID_20220217_101834_F0.png,501,143,0,3.19649,3.24379,505.414,147.591,6.36909,525.8,164.874,NULL,NULL
13,1,val_2,-16.6288,-15.1079,55.7681,VID_20220217_101834_F3.png,528,235,0,0,0,531.192,238.037,4.40612,532.187,260.78,NULL,NULL
14,0,baya,-6.80884,-10.9703,53.5336,VID_20220217_101834_F0.png,767,240,26.3782,0,0,768.053,242.161,2.40387,783.184,264.909,NULL,NULL
14,1,baya,-6.80884,-10.9703,53.5336,VID_20220217_101834_F3.png,756,372,0,0,0,756.471,372.626,0.783168,753.29,395.005,NULL,NULL
15,0,baya,1.21309,-7.29619,56.4438,VID_20220217_101834_F0.png,997,350,23.3694,2.39113,3.2525,996.424,350.603,0.834188,991.961,375.652,NULL,NULL
15,1,baya,1.21309,-7.29619,56.4438,VID_20220217_101834_F3.png,947,431,0,0,0,947.345,431.174,0.386046,940.882,451.396,NULL,NULL
16,0,cal_2,-11.7836,-15.2552,56.4045,VID_20220217_101834_F0.png,639,144,0,0,0,642.525,148.229,5.50548,659.172,168.339,NULL,NULL
16,1,cal_2,-11.7836,-15.2552,56.4045,VID_20220217_101834_F3.png,651,240,0,0,0,651.94,242.497,2.66782,650.868,265.099,NULL,NULL
17,0,baya,-2.49018,-6.2147,53.1738,VID_20220217_101834_F0.png,892,368,25.0056,2.97595,3.81243,891.481,368.361,0.632213,902.225,393.382,NULL,NULL
17,1,baya,-2.49018,-6.2147,53.1738,VID_20220217_101834_F3.png,852,478,0,0,0,852.698,478.142,0.712165,847.549,499.34,NULL,NULL
18,0,val_1,-17.549,-15.0826,55.5438,VID_20220217_101834_F0.png,474,142,0,2.50763,2.67109,478.12,146.676,6.23214,499.092,163.496,1.87887,NULL
18,1,val_1,-17.549,-15.0826,55.5438,VID_20220217_101834_F3.png,503,235,0,0,0,507.278,238.099,5.28277,508.673,260.881,1.87887,NULL
19,0,baya,-6.98959,-11.9757,54.7752,VID_20220217_101834_F0.png,766,220,24.4999,0,0,767.413,222.511,2.88147,781.548,245.11,NULL,NULL
19,1,baya,-6.98959,-11.9757,54.7752,VID_20220217_101834_F3.png,758,338,0,0,0,758.247,338.879,0.913467,755.17,361.122,NULL,NULL
20,0,keypoint,-6.6292,3.76262,50.9619,VID_20220217_101834_F0.png,763,642,0,2.23969,2.59746,763.609,641.699,0.679289,789.821,627.816,NULL,NULL
20,1,keypoint,-6.6292,3.76262,50.9619,VID_20220217_101834_F3.png,744,662,0,0,0,744.255,661.489,0.571464,741.184,681.751,NULL,NULL
21,0,baya,-8.70657,-11.0492,52.5344,VID_20220217_101834_F0.png,708,232,27.1812,2.60935,2.97298,708.852,234.422,2.56769,726.948,255.851,NULL,NULL
21,1,baya,-8.70657,-11.0492,52.5344,VID_20220217_101834_F3.png,704,376,0,0,0,705.746,376.834,1.93472,703.424,399.608,NULL,NULL
22,0,baya,-6.9667,-6.11658,50.914,VID_20220217_101834_F0.png,753,363,25.2256,2.51442,2.95092,753.239,363.688,0.728364,775.91,382.261,NULL,NULL
22,1,baya,-6.9667,-6.11658,50.914,VID_20220217_101834_F3.png,738,495,0,0,0,738.872,495.14,0.883297,735.785,517.275,NULL,NULL
23,0,val_1,-19.4174,-15.056,55.3479,VID_20220217_101834_F0.png,420,141,0,0,0,424.55,145.986,6.75056,446.481,161.854,NULL,NULL
23,1,val_1,-19.4174,-15.056,55.3479,VID_20220217_101834_F3.png,455,232,0,0,0,460.497,235.252,6.38691,462.685,258.025,NULL,NULL
24,0,baya,-9.61418,-7.98642,51.6917,VID_20220217_101834_F0.png,677,313,24.6611,1.67494,1.7271,677.733,314.432,1.60888,700.59,332.15,NULL,NULL
24,1,baya,-9.61418,-7.98642,51.6917,VID_20220217_101834_F3.png,678,443,0,0,0,679.886,443.461,1.94173,678.093,465.874,NULL,NULL
25,0,baya,0,0,0,VID_20220217_101834_F0.png,614,341,23.2707,1.92145,2.30854,-nan,-nan,-1,-nan,-nan,NULL,NULL
25,1,baya,0,0,0,VID_20220217_101834_F3.png,628,435,0,0,0,546.419,2350.5,1917.24,511.164,2393.48,NULL,NULL
26,0,baya,0,0,0,VID_20220217_101834_F0.png,822,342,24.0917,2.58466,2.74457,-nan,-nan,-1,-nan,-nan,NULL,NULL
26,1,baya,0,0,0,VID_20220217_101834_F3.png,801,462,0,0,0,546.419,2350.5,1905.58,511.164,2393.48,NULL,NULL
