track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,0.895016,-3.77068,50.1582,VID_20220217_102904_F0.png,991,428,25.3647,2.84462,2.89514,990.82,428.128,0.220618,983.748,455.931,NULL,NULL
0,1,baya,0.895016,-3.77068,50.1582,VID_20220217_102904_F3.png,841,416,0,0,0,841.202,416.228,0.304938,830.411,437.517,NULL,NULL
1,0,baya,-4.79972,-2.69387,46.6889,VID_20220217_102904_F0.png,805,453,26.9319,2.29367,2.40913,805.51,453.178,0.540171,834.198,468.204,NULL,NULL
1,1,baya,-4.79972,-2.69387,46.6889,VID_20220217_102904_F3.png,677,459,0,0,0,677.485,459.205,0.526302,669.202,482.397,NULL,NULL
2,0,baya,-7.57417,-3.41718,45.5162,VID_20220217_102904_F0.png,708,428,25.6406,1.91028,1.89936,707.815,428.271,0.3279,738.575,441.221,NULL,NULL
2,1,baya,-7.57417,-3.41718,45.5162,VID_20220217_102904_F3.png,594,448,0,0,0,597.077,448.76,3.16942,590.398,473.027,NULL,NULL
3,0,val_2,-13.9147,-12.3364,49.6852,VID_20220217_102904_F0.png,529,176,0,0,0,533.248,180.005,5.83821,556.38,199.143,NULL,53.0511
3,1,val_2,-13.9147,-12.3364,49.6852,VID_20220217_102904_F3.png,451,166,0,0,0,455.138,170.313,5.97723,452.243,196.21,NULL,53.0511
4,0,baya,0,0,0,VID_20220217_102904_F0.png,804,415,23.7767,1.89025,2.10352,-nan,-nan,-1,-nan,-nan,NULL,NULL
4,1,baya,0,0,0,VID_20220217_102904_F3.png,677,421,0,0,0,253.939,2251.41,1878.66,194.09,2278.66,NULL,NULL
5,0,baya,-2.81193,-8.51989,49.3018,VID_20220217_102904_F0.png,876,287,23.2755,0,0,875.807,288.189,1.20458,885.572,315.796,NULL,NULL
5,1,baya,-2.81193,-8.51989,49.3018,VID_20220217_102904_F3.png,751,311,0,0,0,752.237,312.339,1.82306,743.164,335.9,NULL,NULL
6,0,cal_1,-11.9832,-12.4315,50.0695,VID_20220217_102904_F0.png,591,176,0,0,0,595.804,180.014,6.26033,617.094,200.624,NULL,NULL
6,1,cal_1,-11.9832,-12.4315,50.0695,VID_20220217_102904_F3.png,510,169,0,0,0,511.918,172.845,4.29676,507.928,198.479,NULL,NULL
7,0,val_1,-18.5029,-12.1297,48.6357,VID_20220217_102904_F0.png,375,174,0,2.10901,2.1186,379.063,178.417,6.00129,405.475,194.574,1.85686,NULL
7,1,val_1,-18.5029,-12.1297,48.6357,VID_20220217_102904_F3.png,305,159,0,0,0,316.17,165.118,12.7361,315.968,191.54,1.85686,NULL
8,0,baya,0,0,0,VID_20220217_102904_F0.png,953,337,25.0018,3.78576,4.11464,-nan,-nan,-1,-nan,-nan,NULL,NULL
8,1,baya,0,0,0,VID_20220217_102904_F3.png,822,342,0,0,0,253.939,2251.41,1992.12,194.09,2278.66,NULL,NULL
9,0,baya,0,0,0,VID_20220217_102904_F0.png,934,372,25.4257,2.86594,3.22401,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,baya,0,0,0,VID_20220217_102904_F3.png,794,389,0,0,0,253.939,2251.41,1939.13,194.09,2278.66,NULL,NULL
10,0,baya,0,0,0,VID_20220217_102904_F0.png,725,306,25.9715,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
10,1,baya,0,0,0,VID_20220217_102904_F3.png,613,341,0,0,0,253.939,2251.41,1943.86,194.09,2278.66,NULL,NULL
11,0,baya,0,0,0,VID_20220217_102904_F0.png,959,390,22.208,2.23491,2.3868,-nan,-nan,-1,-nan,-nan,NULL,NULL
11,1,baya,0,0,0,VID_20220217_102904_F3.png,821,393,0,0,0,253.939,2251.41,1943,194.09,2278.66,NULL,NULL
12,0,baya,-0.975738,-4.08524,48.8883,VID_20220217_102904_F0.png,933,416,23.452,2.14704,2.66001,932.756,416.107,0.266091,940.055,444.623,NULL,NULL
12,1,baya,-0.975738,-4.08524,48.8883,VID_20220217_102904_F3.png,789,418,0,0,0,789.517,418.349,0.624014,779.422,440.466,NULL,NULL
13,0,baya,0,0,0,VID_20220217_102904_F0.png,771,307,28.5519,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
13,1,baya,0,0,0,VID_20220217_102904_F3.png,655,333,0,0,0,253.939,2251.41,1959.88,194.09,2278.66,NULL,NULL
14,0,baya,-5.7924,-6.14752,47.3429,VID_20220217_102904_F0.png,775,349,31.1276,1.71006,1.83485,775.484,349.763,0.903726,797.734,371.797,NULL,NULL
14,1,baya,-5.7924,-6.14752,47.3429,VID_20220217_102904_F3.png,657,374,0,0,0,658.472,374.957,1.75583,650.836,399.046,NULL,NULL
15,0,baya,-4.01004,-8.00734,48.4837,VID_20220217_102904_F0.png,836,298,27.4921,2.78237,3.04451,836.373,299.162,1.22011,850.558,325.595,NULL,NULL
