,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
6,3,0,cal_1,-2.00774,0.0722834,14.1006,VID_20220217_111735_F0.png,744,543,0.0,0.244784,0.28808,744.708,543.224,0.74223,853.568,539.567,,
7,3,1,cal_1,-2.00774,0.0722834,14.1006,VID_20220217_111735_F3.png,755,546,0.0,0.0,0.0,754.936,545.759,0.24888,867.909,588.709,,
8,4,0,baya,-10.1432,-1.87625,28.0696,VID_20220217_111735_F0.png,405,442,22.3715,0.0,0.0,408.37,440.072,3.8829,462.178,449.359,,
9,4,1,baya,-10.1432,-1.87625,28.0696,VID_20220217_111735_F3.png,402,427,0.0,0.0,0.0,407.88,430.617,6.90309,463.291,445.327,,
10,5,0,keypoint,0.0,0.0,0.0,VID_20220217_111735_F0.png,778,137,0.0,0.0,0.0,,,-1.0,,,,
11,5,1,keypoint,0.0,0.0,0.0,VID_20220217_111735_F3.png,778,104,0.0,0.0,0.0,947.129,190.829,190.115,943.232,-737.467,,
12,6,0,keypoint,-2.15643,-2.41321,10.827,VID_20220217_111735_F0.png,656,205,0.0,0.0,0.0,657.487,216.413,11.5091,752.016,315.125,,
13,6,1,keypoint,-2.15643,-2.41321,10.827,VID_20220217_111735_F3.png,624,185,0.0,0.0,0.0,626.824,181.418,4.56195,718.737,310.517,,
14,7,0,keypoint,-0.356082,-1.01294,6.05303,VID_20220217_111735_F0.png,873,295,0.0,0.0,0.0,873.055,296.024,1.02555,957.21,519.412,,
15,7,1,keypoint,-0.356082,-1.01294,6.05303,VID_20220217_111735_F3.png,873,274,0.0,0.0,0.0,873.287,275.508,1.53468,932.403,590.529,,
16,8,0,keypoint,-43.3892,-19.9065,97.2699,VID_20220217_111735_F0.png,268,230,0.0,0.0621502,0.0690962,278.256,242.552,16.2092,292.608,248.697,,
17,8,1,keypoint,-43.3892,-19.9065,97.2699,VID_20220217_111735_F3.png,280,229,0.0,0.0,0.0,287.139,226.012,7.7395,301.401,232.793,,
18,9,0,val_1,-0.395448,0.0629112,9.69507,VID_20220217_111735_F0.png,899,545,0.0,1.27996,2.22693,900.762,545.177,1.7706,1057.22,521.95,1.32975,
19,9,1,val_1,-0.395448,0.0629112,9.69507,VID_20220217_111735_F3.png,930,562,0.0,0.0,0.0,928.487,561.922,1.5153,985.364,729.48,1.32975,
20,10,0,baya,-4.63205,-2.25551,15.565,VID_20220217_111735_F0.png,503,327,24.8074,3.68895,21.5131,506.311,328.18,3.51509,595.034,368.493,,
21,10,1,baya,-4.63205,-2.25551,15.565,VID_20220217_111735_F3.png,478,311,0.0,0.0,0.0,482.052,313.845,4.95117,572.895,370.743,,
