track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,0,0,0,VID_20220217_104058_F0.png,550,229,21.7681,4.25051,4.39101,-nan,-nan,-1,-nan,-nan,NULL,NULL
0,1,baya,0,0,0,VID_20220217_104058_F-1.png,528,311,0,0,0,150.636,2668.63,2387.64,98.0301,2681.84,NULL,NULL
1,0,baya,0,0,0,VID_20220217_104058_F0.png,564,413,23.9301,2.05147,3.17225,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,baya,0,0,0,VID_20220217_104058_F-1.png,552,457,0,0,0,150.636,2668.63,2247.76,98.0301,2681.84,NULL,NULL
2,0,baya,2.19274,-4.45829,56.7154,VID_20220217_104058_F0.png,1023,423,26.0403,3.36653,3.53718,1022.8,423.209,0.29111,1010.84,445.886,NULL,NULL
2,1,baya,2.19274,-4.45829,56.7154,VID_20220217_104058_F-1.png,959,516,0,0,0,959.024,516.01,0.0257508,946.153,535.462,NULL,NULL
3,0,baya,-9.93232,-12.9512,56.1293,VID_20220217_104058_F0.png,689,202,23.9069,3.94278,4.30822,691.613,205.161,4.10156,708.266,225.424,NULL,NULL
3,1,baya,-9.93232,-12.9512,56.1293,VID_20220217_104058_F-1.png,666,306,0,0,0,666.821,307.437,1.65536,658.322,331.515,NULL,NULL
4,0,baya,0,0,0,VID_20220217_104058_F0.png,897,317,23.5257,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
4,1,baya,0,0,0,VID_20220217_104058_F-1.png,860,408,0,0,0,150.636,2668.63,2369.31,98.0301,2681.84,NULL,NULL
5,0,baya,-3.68951,-7.33268,55.8092,VID_20220217_104058_F0.png,862,347,24.6357,2.47604,4.21772,861.87,347.559,0.574406,874.24,370.501,NULL,NULL
5,1,baya,-3.68951,-7.33268,55.8092,VID_20220217_104058_F-1.png,818,451,0,0,0,818.388,451.197,0.434995,807.5,472.722,NULL,NULL
6,0,baya,0,0,0,VID_20220217_104058_F0.png,914,345,26.0542,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_104058_F-1.png,871,451,0,0,0,150.636,2668.63,2331.7,98.0301,2681.84,NULL,NULL
7,0,baya,0,0,0,VID_20220217_104058_F0.png,842,306,24.9616,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_104058_F-1.png,807,412,0,0,0,150.636,2668.63,2350.15,98.0301,2681.84,NULL,NULL
8,0,baya,3.51129,-7.24753,58.3262,VID_20220217_104058_F0.png,1056,357,25.1525,2.04442,2.28577,1055.88,357.778,0.787509,1044.4,379.893,NULL,NULL
8,1,baya,3.51129,-7.24753,58.3262,VID_20220217_104058_F-1.png,1009,454,0,0,0,1008.49,453.925,0.51837,995.288,473.647,NULL,NULL
9,0,keypoint,-19.0985,1.37185,53.7036,VID_20220217_104058_F0.png,413,573,0,2.20355,3.11379,417.172,572.49,4.20298,445.7,570.577,NULL,NULL
9,1,keypoint,-19.0985,1.37185,53.7036,VID_20220217_104058_F-1.png,442,533,0,0,0,446.333,533.001,4.33258,442.945,554.499,NULL,NULL
10,0,baya,-13.4364,-13.0785,54.9395,VID_20220217_104058_F0.png,584,191,27.1266,2.54453,4.10222,587.76,194.68,5.26114,607.794,212.876,NULL,NULL
10,1,baya,-13.4364,-13.0785,54.9395,VID_20220217_104058_F-1.png,561,300,0,0,0,563.062,301.934,2.82749,556.07,326.775,NULL,NULL
11,0,keypoint,-6.24706,0.8663,55.938,VID_20220217_104058_F0.png,791,558,0,0,0,791.876,558.074,0.879363,819.075,554.554,NULL,NULL
11,1,keypoint,-6.24706,0.8663,55.938,VID_20220217_104058_F-1.png,751,560,0,0,0,750.434,559.686,0.647609,741.095,579.397,NULL,NULL
12,0,val_1,-20.9132,-14.9758,57.0937,VID_20220217_104058_F0.png,395,155,0,0,0,400.788,159.923,7.5987,422.661,174.539,1.87834,NULL
12,1,val_1,-20.9132,-14.9758,57.0937,VID_20220217_104058_F-1.png,381,181,0,0,0,387.08,185.534,7.58428,383.491,210.83,1.87834,NULL
13,0,baya,-9.24567,-3.37944,54.1179,VID_20220217_104058_F0.png,700,446,23.0159,3.33968,3.40191,701,446.374,1.06779,727.657,455.466,NULL,NULL
13,1,baya,-9.24567,-3.37944,54.1179,VID_20220217_104058_F-1.png,668,510,0,0,0,668.699,510.024,0.69944,660.285,531.661,NULL,NULL
14,0,baya,-15.1922,-6.14435,54.8663,VID_20220217_104058_F0.png,535,374,25.1285,3.21035,3.89117,538.106,375.366,3.39305,564.059,385.161,NULL,NULL
14,1,baya,-15.1922,-6.14435,54.8663,VID_20220217_104058_F-1.png,528,419,0,0,0,530.693,419.88,2.83318,524.994,442.774,NULL,NULL
15,0,baya,-11.9966,-13.5752,57.4846,VID_20220217_104058_F0.png,640,194,25.5536,4.17857,5.45443,642.865,197.401,4.44693,660.558,216.085,NULL,NULL
15,1,baya,-11.9966,-13.5752,57.4846,VID_20220217_104058_F-1.png,624,260,0,0,0,625.772,262.267,2.87757,618.284,286.389,NULL,NULL
16,0,val_1,-23.5827,-14.8936,56.4913,VID_20220217_104058_F0.png,314,152,0,5.04032,5.1004,322.204,158,10.1642,345.193,171.548,4.61578,NULL
16,1,val_1,-23.5827,-14.8936,56.4913,VID_20220217_104058_F-1.png,301,174,0,0,0,310.025,179.702,10.6751,307.663,205.225,4.61578,NULL
17,0,val_1,-21.8124,-14.9477,56.8727,VID_20220217_104058_F0.png,368,154,0,2.77383,2.93971,374.316,159.171,8.16306,396.595,173.417,2.80452,NULL
17,1,val_1,-21.8124,-14.9477,56.8727,VID_20220217_104058_F-1.png,354,179,0,0,0,360.96,183.838,8.47615,357.782,209.222,2.80452,NULL
18,0,baya,-2.53003,-5.98013,55.8025,VID_20220217_104058_F0.png,894,382,24.2324,4.01422,4.24959,893.772,382.277,0.358628,904.497,405.932,NULL,NULL
18,1,baya,-2.53003,-5.98013,55.8025,VID_20220217_104058_F-1.png,844,480,0,0,0,844.288,480.119,0.311743,833.002,501.052,NULL,NULL
19,0,baya,0,0,0,VID_20220217_104058_F0.png,916,436,26.919,4.35291,4.68657,-nan,-nan,-1,-nan,-nan,NULL,NULL
19,1,baya,0,0,0,VID_20220217_104058_F-1.png,868,509,0,0,0,150.636,2668.63,2275.66,98.0301,2681.84,NULL,NULL
20,0,baya,-6.38594,-10.8317,57.0421,VID_20220217_104058_F0.png,791,262,24.982,4.17248,4.58845,791.457,263.711,1.77054,805.132,285.356,NULL,NULL
20,1,baya,-6.38594,-10.8317,57.0421,VID_20220217_104058_F-1.png,764,354,0,0,0,764.842,354.828,1.18103,755.051,377.533,NULL,NULL
21,0,baya,-9.37086,-11.0183,54.903,VID_20220217_104058_F0.png,700,246,29.382,0,0,701.25,248.234,2.56027,719.375,268.121,NULL,NULL
21,1,baya,-9.37086,-11.0183,54.903,VID_20220217_104058_F-1.png,669,366,0,0,0,670.621,367.041,1.927,661.87,390.764,NULL,NULL
22,0,baya,0.263064,-4.13369,56.5288,VID_20220217_104058_F0.png,971,431,27.0831,3.50395,4.2312,970.56,431.067,0.444641,968.835,456.371,NULL,NULL
22,1,baya,0.263064,-4.13369,56.5288,VID_20220217_104058_F-1.png,911,513,0,0,0,911.394,513.142,0.418472,899.237,532.906,NULL,NULL
23,0,baya,-0.069518,-7.19139,56.8263,VID_20220217_104058_F0.png,962,354,22.4143,3.39088,3.64232,961.533,354.494,0.679193,961.795,379.715,NULL,NULL
23,1,baya,-0.069518,-7.19139,56.8263,VID_20220217_104058_F-1.png,913,458,0,0,0,913.333,458.15,0.364913,901.166,478.792,NULL,NULL
24,0,baya,-6.07838,-7.04453,54.8054,VID_20220217_104058_F0.png,793,351,27.0978,3.0465,3.79344,793.059,351.646,0.648781,811.368,371.446,NULL,NULL
24,1,baya,-6.07838,-7.04453,54.8054,VID_20220217_104058_F-1.png,751,458,0,0,0,751.755,458.293,0.809895,741.766,480.346,NULL,NULL
25,0,baya,0,0,0,VID_20220217_104058_F0.png,929,389,25.8606,2.92234,3.12073,-nan,-nan,-1,-nan,-nan,NULL,NULL
25,1,baya,0,0,0,VID_20220217_104058_F-1.png,884,481,0,0,0,150.636,2668.63,2307.28,98.0301,2681.84,NULL,NULL
26,0,baya,2.35586,-6.04147,57.5383,VID_20220217_104058_F0.png,1027,385,26.1123,3.04893,3.3862,1026.3,385.383,0.795887,1016.6,408.591,NULL,NULL
26,1,baya,2.35586,-6.04147,57.5383,VID_20220217_104058_F-1.png,972,479,0,0,0,972.401,479.177,0.438491,959.539,498.907,NULL,NULL
27,0,baya,1.58057,-7.92215,59.0823,VID_20220217_104058_F0.png,1005,343,25.0783,2.51321,2.94919,1004.5,343.692,0.851979,999.417,367.482,NULL,NULL
27,1,baya,1.58057,-7.92215,59.0823,VID_20220217_104058_F-1.png,968,420,0,0,0,968.122,420.213,0.245526,955.726,440.345,NULL,NULL
28,0,keypoint,-14.3535,-0.879657,53.3326,VID_20220217_104058_F0.png,547,512,0,0,0,550.028,512.236,3.03764,578.775,513.88,NULL,NULL
28,1,keypoint,-14.3535,-0.879657,53.3326,VID_20220217_104058_F-1.png,543,532,0,0,0,544.908,531.864,1.91246,539.033,553.639,NULL,NULL
29,0,baya,-11.6751,-6.34435,53.8666,VID_20220217_104058_F0.png,629,366,28.1858,2.33234,3.33132,630.502,367.066,1.84151,655.556,379.77,NULL,NULL
29,1,baya,-11.6751,-6.34435,53.8666,VID_20220217_104058_F-1.png,604,452,0,0,0,606.086,452.554,2.15826,598.629,475.403,NULL,NULL
30,0,baya,1.08697,-7.34795,57.795,VID_20220217_104058_F0.png,992,353,23.708,1.83591,2.56127,992.3,353.651,0.7172,988.411,378.184,NULL,NULL
