track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-1.59153,-6.10966,54.2106,VID_20220217_102733_F0.png,918,374,23.8717,2.90162,3.04005,918.318,374.342,0.467312,925.461,399.927,NULL,NULL
0,1,baya,-1.59153,-6.10966,54.2106,VID_20220217_102733_F-1.png,838,433,0,0,0,837.681,433.079,0.328855,830.208,453.735,NULL,NULL
1,0,baya,-6.77957,-6.00359,52.3855,VID_20220217_102733_F0.png,764,371,20.9987,1.53343,1.67973,764.63,371.616,0.881218,786.581,389.755,NULL,NULL
1,1,baya,-6.77957,-6.00359,52.3855,VID_20220217_102733_F-1.png,709,438,0,0,0,709.578,438.345,0.673243,704.276,460.206,NULL,NULL
2,0,baya,0,0,0,VID_20220217_102733_F0.png,724,257,23.7194,3.42724,3.6859,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_102733_F-1.png,683,332,0,0,0,568.988,2283.84,1955.16,520.507,2300.84,NULL,NULL
3,0,baya,-4.41567,-8.14257,53.0746,VID_20220217_102733_F0.png,836,315,26.3109,3.17864,3.1559,835.622,315.985,1.05529,849.418,339.724,NULL,NULL
3,1,baya,-4.41567,-8.14257,53.0746,VID_20220217_102733_F-1.png,773,401,0,0,0,774.191,401.485,1.28612,767.698,423.311,NULL,NULL
4,0,baya,-3.89329,-6.18167,52.3118,VID_20220217_102733_F0.png,850,366,25.4514,2.03901,2.91749,849.097,366.506,1.03467,864.745,389.69,NULL,NULL
4,1,baya,-3.89329,-6.18167,52.3118,VID_20220217_102733_F-1.png,777,448,0,0,0,778.53,448.325,1.56428,771.811,469.803,NULL,NULL
5,0,baya,-9.02713,-11.4966,55.0229,VID_20220217_102733_F0.png,709,234,23.7349,2.33639,2.64367,711.416,236.404,3.40819,728.656,256.891,NULL,NULL
5,1,baya,-9.02713,-11.4966,55.0229,VID_20220217_102733_F-1.png,677,292,0,0,0,677.54,293.683,1.76787,673.145,316.416,NULL,NULL
6,0,baya,-1.37857,-9.08442,55.6812,VID_20220217_102733_F0.png,925,301,22.1168,2.97116,3.2531,925.384,302.035,1.10405,929.523,327.485,NULL,NULL
6,1,baya,-1.37857,-9.08442,55.6812,VID_20220217_102733_F-1.png,857,363,0,0,0,856.636,363.4,0.540855,849.136,384.35,NULL,NULL
7,0,baya,-5.56149,-7.30203,52.0617,VID_20220217_102733_F0.png,799,334,25.986,2.66951,2.85258,799.331,334.848,0.910063,817.207,356.749,NULL,NULL
7,1,baya,-5.56149,-7.30203,52.0617,VID_20220217_102733_F-1.png,740,425,0,0,0,740.645,425.361,0.739304,734.617,447.418,NULL,NULL
8,0,baya,0,0,0,VID_20220217_102733_F0.png,683,366,20.972,2.46104,2.55281,-nan,-nan,-1,-nan,-nan,NULL,NULL
8,1,baya,0,0,0,VID_20220217_102733_F-1.png,660,439,0,0,0,568.988,2283.84,1847.08,520.507,2300.84,NULL,NULL
9,0,baya,-0.202249,-6.91974,54.1149,VID_20220217_102733_F0.png,959,352,23.3038,0,0,957.672,352.601,1.45759,958.501,379.075,NULL,NULL
9,1,baya,-0.202249,-6.91974,54.1149,VID_20220217_102733_F-1.png,871,426,0,0,0,872.464,426.359,1.50722,864.328,446.963,NULL,NULL
10,0,keypoint,0,0,0,VID_20220217_102733_F0.png,942,623,0,2.86029,3.53798,-nan,-nan,-1,-nan,-nan,NULL,NULL
10,1,keypoint,0,0,0,VID_20220217_102733_F-1.png,822,638,0,0,0,568.988,2283.84,1665.17,520.507,2300.84,NULL,NULL
11,0,baya,0.719261,-5.42786,54.1848,VID_20220217_102733_F0.png,984,392,22.4554,2.35358,2.5597,983.802,392.3,0.359555,980.078,418.522,NULL,NULL
11,1,baya,0.719261,-5.42786,54.1848,VID_20220217_102733_F-1.png,888,454,0,0,0,888.08,454.059,0.0991896,879.641,474.156,NULL,NULL
12,0,baya,0,0,0,VID_20220217_102733_F0.png,648,289,24.5871,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
12,1,baya,0,0,0,VID_20220217_102733_F-1.png,616,363,0,0,0,568.988,2283.84,1921.41,520.507,2300.84,NULL,NULL
13,0,keypoint,-11.5126,0.315009,50.061,VID_20220217_102733_F0.png,608,545,0,2.51144,3.07106,610.18,544.896,2.1828,640.851,544.112,NULL,NULL
13,1,keypoint,-11.5126,0.315009,50.061,VID_20220217_102733_F-1.png,576,556,0,0,0,577.419,555.82,1.43003,574.945,577.435,NULL,NULL
14,0,baya,0,0,0,VID_20220217_102733_F0.png,688,330,21.9605,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
14,1,baya,0,0,0,VID_20220217_102733_F-1.png,644,409,0,0,0,568.988,2283.84,1876.34,520.507,2300.84,NULL,NULL
15,0,baya,-9.40236,-8.81224,51.7372,VID_20220217_102733_F0.png,683,290,27.202,0,0,684.273,291.749,2.16358,705.935,310.694,NULL,NULL
15,1,baya,-9.40236,-8.81224,51.7372,VID_20220217_102733_F-1.png,646,385,0,0,0,647.779,385.9,1.99409,643.497,408.92,NULL,NULL
16,0,baya,-1.47495,-8.16228,53.9122,VID_20220217_102733_F0.png,922,318,22.6133,0,0,921.39,318.877,1.06845,926.457,345.039,NULL,NULL
16,1,baya,-1.47495,-8.16228,53.9122,VID_20220217_102733_F-1.png,846,402,0,0,0,846.783,402.35,0.85758,839.092,423.499,NULL,NULL
17,0,val_1,-17.5611,-14.2707,54.4891,VID_20220217_102733_F0.png,464,156,0,2.11186,2.36486,468.386,160.5,6.28353,490.262,177.088,1.93138,NULL
17,1,val_1,-17.5611,-14.2707,54.4891,VID_20220217_102733_F-1.png,454,200,0,0,0,458.811,203.774,6.11478,458.103,228.069,1.93138,NULL
18,0,baya,0,0,0,VID_20220217_102733_F0.png,705,400,24.0448,1.296,1.94678,-nan,-nan,-1,-nan,-nan,NULL,NULL
18,1,baya,0,0,0,VID_20220217_102733_F-1.png,677,460,0,0,0,568.988,2283.84,1827.03,520.507,2300.84,NULL,NULL
19,0,baya,-5.36567,-9.88117,53.3856,VID_20220217_102733_F0.png,808,269,24.6147,0,0,809.034,270.589,1.89545,822.764,294.182,NULL,NULL
19,1,baya,-5.36567,-9.88117,53.3856,VID_20220217_102733_F-1.png,757,361,0,0,0,757.079,361.669,0.673966,750.947,383.967,NULL,NULL
20,0,val_2,-16.5906,-14.2764,54.6366,VID_20220217_102733_F0.png,493,157,0,2.29963,2.48292,497.004,161.362,5.92092,518.313,178.473,NULL,1.97085
20,1,val_2,-16.5906,-14.2764,54.6366,VID_20220217_102733_F-1.png,481,203,0,0,0,485.396,206.638,5.70619,484.236,230.835,NULL,1.97085
21,0,baya,0,0,0,VID_20220217_102733_F0.png,868,333,20.3717,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
21,1,baya,0,0,0,VID_20220217_102733_F-1.png,802,383,0,0,0,568.988,2283.84,1915.07,520.507,2300.84,NULL,NULL
22,0,keypoint,-16.3288,2.4932,50.7525,VID_20220217_102733_F0.png,466,607,0,2.96087,3.40975,469.232,606.286,3.30967,499.149,602.024,NULL,NULL
22,1,keypoint,-16.3288,2.4932,50.7525,VID_20220217_102733_F-1.png,465,561,0,0,0,469.349,560.666,4.36214,469.816,581.922,NULL,NULL
23,0,cal_1,-13.5741,-14.3739,54.9693,VID_20220217_102733_F0.png,581,157,0,2.69366,2.71221,584.116,161.086,5.13896,603.301,180.043,NULL,NULL
23,1,cal_1,-13.5741,-14.3739,54.9693,VID_20220217_102733_F-1.png,563,212,0,0,0,566.172,215.264,4.55119,563.616,239.171,NULL,NULL
24,0,baya,0.55569,-8.61179,55.874,VID_20220217_102733_F0.png,979,314,21.2078,0,0,978.688,314.966,1.01499,976.918,340.565,NULL,NULL
24,1,baya,0.55569,-8.61179,55.874,VID_20220217_102733_F-1.png,900,377,0,0,0,900.072,377.348,0.35572,891.837,397.824,NULL,NULL
25,0,baya,-10.3718,-12.2328,54.7911,VID_20220217_102733_F0.png,670,213,20.8823,2.12494,2.33909,672.656,215.878,3.91611,690.785,235.831,NULL,NULL
25,1,baya,-10.3718,-12.2328,54.7911,VID_20220217_102733_F-1.png,643,274,0,0,0,644.242,276.076,2.41947,640.385,299.196,NULL,NULL
26,0,val_1,-19.4768,-14.231,54.2468,VID_20220217_102733_F0.png,407,155,0,0,0,411.932,159.87,6.93062,434.794,175.457,NULL,NULL
26,1,val_1,-19.4768,-14.231,54.2468,VID_20220217_102733_F-1.png,400,194,0,0,0,406.23,198.084,7.44933,406.423,222.529,NULL,NULL
27,0,baya,-6.88055,-2.46538,52.9306,VID_20220217_102733_F0.png,763,469,24.1966,2.60327,3.12858,763.747,469.117,0.756012,791.065,478.251,NULL,NULL
27,1,baya,-6.88055,-2.46538,52.9306,VID_20220217_102733_F-1.png,702,489,0,0,0,702.085,489.102,0.132929,697.142,510.096,NULL,NULL
28,0,keypoint,-15.3013,-3.08068,51.8261,VID_20220217_102733_F0.png,507,450,0,1.85596,2.32214,509.924,450.678,3.00121,538.978,456.137,NULL,NULL
28,1,keypoint,-15.3013,-3.08068,51.8261,VID_20220217_102733_F-1.png,496,460,0,0,0,499.523,460.588,3.57161,498.805,482.757,NULL,NULL
29,0,baya,3.25965,-7.7866,55.826,VID_20220217_102733_F0.png,1054,335,24.236,1.05956,1.23513,1053.1,335.962,1.31895,1042.47,359.645,NULL,NULL
29,1,baya,3.25965,-7.7866,55.826,VID_20220217_102733_F-1.png,958,403,0,0,0,958.26,403.276,0.379304,948.992,423.085,NULL,NULL
30,0,baya,1.53027,-5.15905,55.7481,VID_20220217_102733_F0.png,1005,403,22.3754,2.08747,2.32155,1005.57,403.237,0.62194,997.74,427.886,NULL,NULL
30,1,baya,1.53027,-5.15905,55.7481,VID_20220217_102733_F-1.png,909,441,0,0,0,908.104,440.901,0.901038,899.628,460.498,NULL,NULL
31,0,val_2,-14.6387,-14.3523,54.8979,VID_20220217_102733_F0.png,550,157,0,3.23042,4.09601,553.838,161.162,5.66176,573.817,179.44,NULL,NULL
31,1,val_2,-14.6387,-14.3523,54.8979,VID_20220217_102733_F-1.png,535,208,0,0,0,538.121,211.413,4.62469,536.055,235.42,NULL,NULL
32,0,baya,-8.34944,-3.10381,50.7942,VID_20220217_102733_F0.png,710,448,24.7054,0,1,710.931,448.295,0.976077,739.275,458.127,NULL,NULL
32,1,baya,-8.34944,-3.10381,50.7942,VID_20220217_102733_F-1.png,659,503,0,0,0,659.744,503.109,0.751966,655.296,524.93,NULL,NULL
33,0,cal_2,-11.6022,-14.4647,55.2908,VID_20220217_102733_F0.png,638,157,0,0,0,641.101,160.913,4.99287,658.483,181.134,NULL,NULL
33,1,cal_2,-11.6022,-14.4647,55.2908,VID_20220217_102733_F-1.png,617,216,0,0,0,618.882,219.016,3.55531,615.434,242.675,NULL,NULL
34,0,baya,-7.89304,-8.57269,52.4098,VID_20220217_102733_F0.png,731,300,25.6437,2.03188e-43,2.03188e-43,732.089,301.433,1.79994,751.94,321.552,NULL,NULL
34,1,baya,-7.89304,-8.57269,52.4098,VID_20220217_102733_F-1.png,687,387,0,0,0,687.998,387.735,1.2393,683.051,410.328,NULL,NULL
35,0,baya,-5.68534,-11.5421,54.1345,VID_20220217_102733_F0.png,802,228,22.0629,0,0,802.099,230.284,2.28631,814.637,254.035,NULL,NULL
35,1,baya,-5.68534,-11.5421,54.1345,VID_20220217_102733_F-1.png,755,318,0,0,0,756.489,319.211,1.91911,750.479,341.758,NULL,NULL
36,0,baya,-4.13318,-9.54696,55.2629,VID_20220217_102733_F0.png,848,287,17.4637,-3.91372e+19,-6.48283e-17,848.534,288.269,1.37669,859.577,312.07,NULL,NULL
36,1,baya,-4.13318,-9.54696,55.2629,VID_20220217_102733_F-1.png,792,348,0,0,0,792.177,348.701,0.72302,785.763,370.282,NULL,NULL
37,0,baya,-5.95915,-4.70929,52.4962,VID_20220217_102733_F0.png,788,407,23.4291,3.07263e-41,4.58897e-41,789.054,407.3,1.09547,812.01,424.229,NULL,NULL
37,1,baya,-5.95915,-4.70929,52.4962,VID_20220217_102733_F-1.png,727,462,0,0,0,726.579,462.132,0.441259,720.978,483.566,NULL,NULL
38,0,baya,-6.76523,-10.8183,53.1473,VID_20220217_102733_F0.png,767,242,27.3204,-1.33442e+19,-6.48283e-17,767.894,244.126,2.30599,783.217,266.991,NULL,NULL
38,1,baya,-6.76523,-10.8183,53.1473,VID_20220217_102733_F-1.png,723,340,0,0,0,724.012,341.03,1.44414,718.433,363.815,NULL,NULL
39,0,baya,0,0,0,VID_20220217_102733_F0.png,1039,392,25.1467,3.07263e-41,4.58897e-41,-nan,-nan,-1,-nan,-nan,NULL,NULL
39,1,baya,0,0,0,VID_20220217_102733_F-1.png,936,454,0,0,0,568.988,2283.84,1866.28,520.507,2300.84,NULL,NULL
