track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,keypoint,-5.20837,-16.1427,54.2828,VID_20220217_102410_F0.png,815,105,0,0,0,816.036,109.644,4.75851,824.725,134.773,NULL,NULL
0,1,keypoint,-5.20837,-16.1427,54.2828,VID_20220217_102410_F-1.png,792,111,0,0,0,792.761,115.528,4.59192,791.52,92.8767,NULL,NULL
1,0,baya,0,0,0,VID_20220217_102410_F0.png,655,354,22.9993,1.94506,2.31287,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,baya,0,0,0,VID_20220217_102410_F-1.png,661,284,0,0,0,608.297,-4898.15,-1,566.849,-5033.61,NULL,NULL
2,0,baya,0,0,0,VID_20220217_102410_F0.png,467,374,25.1104,1.27334,2.04397,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_102410_F-1.png,485,280,0,0,0,608.297,-4898.15,-1,566.849,-5033.61,NULL,NULL
3,0,baya,0,0,0,VID_20220217_102410_F0.png,437,359,21.3009,1.26548,1.57884,-nan,-nan,-1,-nan,-nan,NULL,NULL
3,1,baya,0,0,0,VID_20220217_102410_F-1.png,447,279,0,0,0,608.297,-4898.15,-1,566.849,-5033.61,NULL,NULL
4,0,baya,-11.2758,-4.69754,54.6522,VID_20220217_102410_F0.png,645,412,22.8355,0,0,646.51,412.681,1.65642,672.454,422.766,NULL,NULL
4,1,baya,-11.2758,-4.69754,54.6522,VID_20220217_102410_F-1.png,649,321,0,0,0,650.627,322.504,2.21583,651.73,297.139,NULL,NULL
5,0,baya,-18.5851,-3.4267,54.5121,VID_20220217_102410_F0.png,435,445,22.1359,1.45941,2.16308,439.741,445.778,4.80457,467.451,450.546,NULL,NULL
5,1,baya,-18.5851,-3.4267,54.5121,VID_20220217_102410_F-1.png,444,366,0,0,0,447.557,367.606,3.90296,452.071,342.033,NULL,NULL
6,0,baya,-14.4085,-3.09787,55.2783,VID_20220217_102410_F0.png,561,455,20.0142,1.76866,2.24428,563.051,455.553,2.12473,590.217,461.004,NULL,NULL
6,1,baya,-14.4085,-3.09787,55.2783,VID_20220217_102410_F-1.png,566,372,0,0,0,568.837,373.263,3.10562,571.292,347.721,NULL,NULL
7,0,val_1,-5.0755,0.640239,60.5667,VID_20220217_102410_F0.png,834,551,0,0,0,834.697,551.028,0.697077,859.857,548.066,2.13833,NULL
7,1,val_1,-5.0755,0.640239,60.5667,VID_20220217_102410_F-1.png,849,499,0,0,0,848.338,499.042,0.662925,846.233,474.535,2.13833,NULL
8,0,baya,-18.0679,-5.0967,53.1049,VID_20220217_102410_F0.png,437,397,23.0941,2.06256,2.67436,440.824,398.318,4.04439,468.661,405.646,NULL,NULL
8,1,baya,-18.0679,-5.0967,53.1049,VID_20220217_102410_F-1.png,448,307,0,0,0,452.647,309.32,5.19414,457.242,283.701,NULL,NULL
9,0,baya,0,0,0,VID_20220217_102410_F0.png,666,386,22.0928,1.64533,2.36113,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,baya,0,0,0,VID_20220217_102410_F-1.png,677,325,0,0,0,608.297,-4898.15,-1,566.849,-5033.61,NULL,NULL
10,0,baya,-13.061,-8.91814,52.6561,VID_20220217_102410_F0.png,581,291,23.2,0,0,582.423,293.127,2.55913,606.513,308.476,NULL,NULL
10,1,baya,-13.061,-8.91814,52.6561,VID_20220217_102410_F-1.png,586,215,0,0,0,590.209,218.152,5.25864,592.674,193.238,NULL,NULL
11,0,val_2,-10.204,0.458623,59.4856,VID_20220217_102410_F0.png,700,547,0,2.01766,2.72207,699.932,546.927,0.099599,725.728,545.845,NULL,2.06518
11,1,val_2,-10.204,0.458623,59.4856,VID_20220217_102410_F-1.png,707,496,0,0,0,708.323,496.102,1.32661,708.425,471.102,NULL,2.06518
12,0,baya,-11.6915,-6.4585,53.9039,VID_20220217_102410_F0.png,628,363,24.1628,0,0,630.264,364.147,2.53808,655.206,377.004,NULL,NULL
12,1,baya,-11.6915,-6.4585,53.9039,VID_20220217_102410_F-1.png,633,277,0,0,0,634.595,279.106,2.64158,636.074,253.947,NULL,NULL
