,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,3.576347481821259e-16,0.1,4,24
0,0,5,0,5,5,5,5.281055962089891e-16,0.2,4,24
0,0,5,0,5,5,5,5.281055962089891e-16,0.3,4,24
0,0,5,0,5,5,5,5.071654344531995e-16,0.4,4,24
0,0,5,0,5,5,5,5.281055962089891e-16,0.5,4,24
0,0,5,0,5,5,5,5.071654344531995e-16,1.0,4,24
0,0,5,1,5,4,4,6.497856911220454e-16,0.1,4,24
0,0,5,1,5,4,4,6.497856911220454e-16,0.2,4,24
0,0,5,1,5,4,4,6.497856911220454e-16,0.3,4,24
0,0,5,1,5,4,4,6.497856911220454e-16,0.4,4,24
0,0,5,1,5,4,4,6.497856911220454e-16,0.5,4,24
0,0,5,1,5,4,4,0.454051004244154,1.0,4,24
0,0,5,2,5,2,2,0.030394352909029254,0.1,4,24
0,0,5,2,5,2,2,0.030394352909029254,0.2,4,24
0,0,5,2,5,3,2,0.06811332277748014,0.3,4,24
0,0,5,2,5,3,2,0.06811332277748014,0.4,4,24
0,0,5,2,5,3,2,0.06811332277748014,0.5,4,24
0,0,5,2,5,3,2,0.5074713902019607,1.0,4,24
0,0,5,3,5,3,3,2.9553985794402445e-16,0.1,4,24
0,0,5,3,5,3,3,2.9553985794402445e-16,0.2,4,24
0,0,5,3,5,3,3,2.9553985794402445e-16,0.3,4,24
0,0,5,3,5,3,3,2.9553985794402445e-16,0.4,4,24
0,0,5,3,5,3,3,2.9553985794402445e-16,0.5,4,24
0,0,5,3,5,4,3,0.4562757658235937,1.0,4,24
0,0,5,4,6,4,4,6.497856911220454e-16,0.1,4,24
0,0,5,4,6,4,4,6.497856911220454e-16,0.2,4,24
0,0,5,4,6,4,4,6.497856911220454e-16,0.3,4,24
0,0,5,4,6,4,4,6.497856911220454e-16,0.4,4,24
0,0,5,4,6,4,4,6.497856911220454e-16,0.5,4,24
