,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,3.8664373304924714e-16,0.1,4,28
0,0,5,0,5,5,5,3.8664373304924714e-16,0.2,4,28
0,0,5,0,5,5,5,3.283642689459398e-16,0.3,4,28
0,0,5,0,5,5,5,3.8664373304924714e-16,0.4,4,28
0,0,5,0,5,5,5,3.8664373304924714e-16,0.5,4,28
0,0,5,0,5,5,5,3.283642689459398e-16,1.0,4,28
0,0,5,1,5,3,3,2.484472876036503e-16,0.1,4,28
0,0,5,1,5,3,3,2.484472876036503e-16,0.2,4,28
0,0,5,1,5,3,3,2.484472876036503e-16,0.3,4,28
0,0,5,1,5,3,3,0.2260509845454052,0.4,4,28
0,0,5,1,5,3,3,0.2721392442944229,0.5,4,28
0,0,5,1,5,5,3,0.5253537764569041,1.0,4,28
0,0,5,2,5,4,4,8.203131387760078e-16,0.1,4,28
0,0,5,2,5,4,4,8.203131387760078e-16,0.2,4,28
0,0,5,2,5,4,4,8.203131387760078e-16,0.3,4,28
0,0,5,2,5,4,4,8.436273600248041e-16,0.4,4,28
0,0,5,2,5,4,4,8.436273600248041e-16,0.5,4,28
0,0,5,2,5,5,4,0.720772776887383,1.0,4,28
0,0,5,3,5,4,4,5.769446404275139e-16,0.1,4,28
0,0,5,3,5,4,4,5.769446404275139e-16,0.2,4,28
0,0,5,3,5,4,4,5.769446404275139e-16,0.3,4,28
0,0,5,3,5,4,4,5.769446404275139e-16,0.4,4,28
0,0,5,3,5,4,4,6.440336596628485e-16,0.5,4,28
0,0,5,3,5,5,4,0.3556104865793342,1.0,4,28
0,0,5,4,5,4,4,4.934742666375881e-16,0.1,4,28
0,0,5,4,5,4,4,4.934742666375881e-16,0.2,4,28
0,0,5,4,5,4,4,4.934742666375881e-16,0.3,4,28
0,0,5,4,5,4,4,4.934742666375881e-16,0.4,4,28
0,0,5,4,5,4,4,4.934742666375881e-16,0.5,4,28
0,0,5,4,5,5,4,0.5253537764569043,1.0,4,28
0,0,5,5,6,4,4,2.0619720471128915e-16,0.1,4,28
0,0,5,5,6,4,4,2.0619720471128915e-16,0.2,4,28
0,0,5,5,6,4,4,2.0619720471128915e-16,0.3,4,28
0,0,5,5,6,4,4,2.0619720471128915e-16,0.4,4,28
0,0,5,5,6,4,4,2.0619720471128915e-16,0.5,4,28
0,0,5,5,6,5,4,0.585340495477396,1.0,4,28
0,0,5,6,6,5,5,7.537385771714297e-16,0.1,4,28
0,0,5,6,6,5,5,7.537385771714297e-16,0.2,4,28
0,0,5,6,6,5,5,7.537385771714297e-16,0.3,4,28
0,0,5,6,6,5,5,6.414692918251742e-16,0.4,4,28
0,0,5,6,6,5,5,6.414692918251742e-16,0.5,4,28
0,0,5,6,6,5,5,0.4727265210171207,1.0,4,28
0,0,5,7,6,5,5,9.874983853176205e-16,0.1,4,28
0,0,5,7,6,5,5,9.874983853176205e-16,0.2,4,28
0,0,5,7,6,5,5,9.874983853176205e-16,0.3,4,28
0,0,5,7,6,5,5,9.874983853176205e-16,0.4,4,28
0,0,5,7,6,5,5,9.874983853176205e-16,0.5,4,28
0,0,5,7,6,5,5,0.5253537764569043,1.0,4,28
0,1,5,1,5,5,5,4.468310877732693e-16,0.1,4,28
0,1,5,1,5,5,5,6.722398305449923e-16,0.2,4,28
0,1,5,1,5,5,5,4.468310877732693e-16,0.3,4,28
0,1,5,1,5,5,5,6.722398305449923e-16,0.4,4,28
0,1,5,1,5,5,5,4.468310877732693e-16,0.5,4,28
0,1,5,1,5,5,5,6.722398305449923e-16,1.0,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,0.1,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,0.2,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,0.3,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,0.4,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,0.5,4,28
0,1,5,2,5,4,4,8.47565452467026e-16,1.0,4,28
0,1,5,3,5,2,3,0.08764011945969541,0.1,4,28
0,1,5,3,5,2,3,0.08764011945969541,0.2,4,28
0,1,5,3,5,2,3,0.08764011945969541,0.3,4,28
0,1,5,3,5,3,3,0.1370796477012688,0.4,4,28
0,1,5,3,5,3,3,0.1370796477012688,0.5,4,28
0,1,5,3,5,5,3,0.4163285486405572,1.0,4,28
0,1,5,4,5,4,4,1.25717603898259e-16,0.1,4,28
0,1,5,4,5,4,4,1.25717603898259e-16,0.2,4,28
0,1,5,4,5,4,4,1.25717603898259e-16,0.3,4,28
0,1,5,4,5,4,4,1.25717603898259e-16,0.4,4,28
0,1,5,4,5,4,4,1.25717603898259e-16,0.5,4,28
0,1,5,4,5,5,4,0.41466122083405094,1.0,4,28
0,1,5,5,6,4,4,2.3428700271266384e-16,0.1,4,28
0,1,5,5,6,4,4,2.3428700271266384e-16,0.2,4,28
0,1,5,5,6,4,4,2.3428700271266384e-16,0.3,4,28
0,1,5,5,6,4,4,2.3428700271266384e-16,0.4,4,28
0,1,5,5,6,4,4,2.3428700271266384e-16,0.5,4,28
0,1,5,5,6,5,4,0.3961552710584002,1.0,4,28
0,1,5,6,6,4,4,5.469603138694346e-16,0.1,4,28
