,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0,5,0,5,5,5,1.9831641673601848e-17,0.1,4,29
0,0,5,0,5,5,5,1.9922781739754698e-17,0.2,4,29
0,0,5,0,5,5,5,1.9922781739754698e-17,0.3,4,29
0,0,5,0,5,5,5,1.9922781739754698e-17,0.4,4,29
0,0,5,0,5,5,5,2.8061798543832007e-17,0.5,4,29
0,0,5,0,5,5,5,2.8061798543832007e-17,1.0,4,29
0,0,5,1,5,2,0,0.001743515733980362,0.1,4,29
0,0,5,1,5,2,0,0.001743515733980362,0.2,4,29
0,0,5,1,5,2,0,0.001743515733980362,0.3,4,29
0,0,5,1,5,3,0,0.005423232872217024,0.4,4,29
0,0,5,1,5,3,0,0.004663931555944792,0.5,4,29
0,0,5,1,5,5,0,0.0236364411191918,1.0,4,29
0,0,5,2,5,2,0,0.004436001533640172,0.1,4,29
0,0,5,2,5,2,0,0.004436001533640172,0.2,4,29
0,0,5,2,5,2,0,0.004436001533640172,0.3,4,29
0,0,5,2,5,2,0,0.004436001533640172,0.4,4,29
0,0,5,2,5,3,0,0.005851497668041978,0.5,4,29
0,0,5,2,5,5,0,0.02432423797037496,1.0,4,29
0,0,5,3,5,2,0,0.0016823288095064136,0.1,4,29
0,0,5,3,5,2,0,0.0016823288095064136,0.2,4,29
0,0,5,3,5,2,0,0.0016823288095064136,0.3,4,29
0,0,5,3,5,2,0,0.0016823288095064136,0.4,4,29
0,0,5,3,5,3,0,0.0095707979383716,0.5,4,29
0,0,5,3,5,5,0,0.025227826522903844,1.0,4,29
0,0,5,4,5,2,2,0.0028496712510848975,0.1,4,29
0,0,5,4,5,2,2,0.0028496712510848975,0.2,4,29
0,0,5,4,5,2,2,0.0028496712510848975,0.3,4,29
0,0,5,4,5,3,2,0.0059651676457958,0.4,4,29
0,0,5,4,5,3,2,0.0059651676457958,0.5,4,29
0,0,5,4,5,5,2,0.023290032061764967,1.0,4,29
0,0,5,5,5,3,3,1.031151697600206e-17,0.1,4,29
0,0,5,5,5,3,3,1.031151697600206e-17,0.2,4,29
0,0,5,5,5,3,3,0.0009411100347142356,0.3,4,29
0,0,5,5,5,3,3,0.0009411100347142356,0.4,4,29
0,0,5,5,5,3,3,0.0009411100347142356,0.5,4,29
0,0,5,5,5,4,3,0.018906928328620533,1.0,4,29
0,0,5,6,5,2,0,0.0016823288095064136,0.1,4,29
0,0,5,6,5,2,0,0.0016823288095064136,0.2,4,29
0,0,5,6,5,2,0,0.0016823288095064136,0.3,4,29
0,0,5,6,5,3,0,0.005434333979213321,0.4,4,29
0,0,5,6,5,3,0,0.009346956302675858,0.5,4,29
0,0,5,6,5,5,0,0.02363644111919178,1.0,4,29
0,0,5,7,5,2,2,0.004436001533640172,0.1,4,29
0,0,5,7,5,2,2,0.004436001533640172,0.2,4,29
0,0,5,7,5,2,2,0.004436001533640172,0.3,4,29
0,0,5,7,5,3,2,0.007859048276187596,0.4,4,29
0,0,5,7,5,4,2,0.008964284080340971,0.5,4,29
0,0,5,7,5,5,2,0.022965880962515207,1.0,4,29
0,0,5,8,5,4,4,1.6890549849149893e-17,0.1,4,29
0,0,5,8,5,4,4,1.6890549849149893e-17,0.2,4,29
0,0,5,8,5,4,4,1.5513637507178686e-17,0.3,4,29
0,0,5,8,5,4,4,1.6890549849149893e-17,0.4,4,29
0,0,5,8,5,4,4,1.6890549849149893e-17,0.5,4,29
0,0,5,8,5,5,4,0.02161174262058733,1.0,4,29
0,0,5,9,5,2,1,0.00098931305536973,0.1,4,29
0,0,5,9,5,2,1,0.00098931305536973,0.2,4,29
0,0,5,9,5,2,1,0.00098931305536973,0.3,4,29
0,0,5,9,5,3,1,0.006813007728235992,0.4,4,29
0,0,5,9,5,3,1,0.007087334020436818,0.5,4,29
0,0,5,9,5,4,1,0.017774867254401642,1.0,4,29
0,0,5,10,5,2,0,0.003980675092265851,0.1,4,29
0,0,5,10,5,2,0,0.003980675092265851,0.2,4,29
0,0,5,10,5,2,0,0.003980675092265851,0.3,4,29
0,0,5,10,5,3,0,0.006813007728235992,0.4,4,29
0,0,5,10,5,3,0,0.006813007728235992,0.5,4,29
0,0,5,10,5,4,0,0.017480437370798456,1.0,4,29
