,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,2.989087957998947e-16,0.1,4.0,39.0
1,0.0,5.0,0.0,5.0,5.0,5.0,3.7018986213503624e-16,0.2,4.0,39.0
2,0.0,5.0,0.0,5.0,5.0,5.0,3.01296692254289e-16,0.3,4.0,39.0
3,0.0,5.0,0.0,5.0,5.0,5.0,2.725670119263148e-16,0.4,4.0,39.0
4,0.0,5.0,0.0,5.0,5.0,5.0,2.989087957998947e-16,0.5,4.0,39.0
5,0.0,5.0,0.0,5.0,5.0,5.0,3.7018986213503624e-16,1.0,4.0,39.0
6,0.0,5.0,1.0,5.0,3.0,3.0,3.217115483342086e-16,0.1,4.0,39.0
7,0.0,5.0,1.0,5.0,3.0,3.0,1.547254167108093e-16,0.2,4.0,39.0
8,0.0,5.0,1.0,5.0,3.0,3.0,1.5290400467314399e-16,0.3,4.0,39.0
9,0.0,5.0,1.0,5.0,3.0,3.0,0.11384996512534297,0.4,4.0,39.0
10,0.0,5.0,1.0,5.0,3.0,3.0,0.1138499651253429,0.5,4.0,39.0
11,0.0,5.0,1.0,5.0,5.0,3.0,0.6920724416122812,1.0,4.0,39.0
12,0.0,5.0,2.0,5.0,4.0,4.0,3.6898028892793904e-16,0.1,4.0,39.0
13,0.0,5.0,2.0,5.0,4.0,4.0,4.455982940286956e-16,0.2,4.0,39.0
14,0.0,5.0,2.0,5.0,4.0,4.0,3.916934063315109e-16,0.3,4.0,39.0
15,0.0,5.0,2.0,5.0,4.0,4.0,3.916934063315109e-16,0.4,4.0,39.0
16,0.0,5.0,2.0,5.0,4.0,4.0,4.455982940286956e-16,0.5,4.0,39.0
17,0.0,5.0,2.0,5.0,5.0,4.0,0.5137946128357298,1.0,4.0,39.0
18,0.0,5.0,3.0,5.0,3.0,3.0,2.451306065445149e-16,0.1,4.0,39.0
19,0.0,5.0,3.0,5.0,3.0,3.0,2.451306065445149e-16,0.2,4.0,39.0
20,0.0,5.0,3.0,5.0,3.0,3.0,2.451306065445149e-16,0.3,4.0,39.0
21,0.0,5.0,3.0,5.0,3.0,3.0,2.451306065445149e-16,0.4,4.0,39.0
22,0.0,5.0,3.0,5.0,3.0,3.0,0.13271133322256237,0.5,4.0,39.0
23,0.0,5.0,3.0,5.0,5.0,3.0,0.5774979606251959,1.0,4.0,39.0
24,0.0,5.0,4.0,5.0,2.0,3.0,0.04249773278489921,0.1,4.0,39.0
25,0.0,5.0,4.0,5.0,2.0,3.0,0.04249773278489921,0.2,4.0,39.0
26,0.0,5.0,4.0,5.0,2.0,3.0,0.04249773278489921,0.3,4.0,39.0
27,0.0,5.0,4.0,5.0,3.0,3.0,0.13835314022226303,0.4,4.0,39.0
28,0.0,5.0,4.0,5.0,3.0,3.0,0.138353140222263,0.5,4.0,39.0
29,0.0,5.0,4.0,5.0,5.0,3.0,0.6448200890126519,1.0,4.0,39.0
30,0.0,5.0,5.0,5.0,2.0,2.0,0.03261028877375893,0.1,4.0,39.0
31,0.0,5.0,5.0,5.0,3.0,2.0,0.03529716173847488,0.2,4.0,39.0
32,0.0,5.0,5.0,5.0,3.0,2.0,0.03529716173847487,0.3,4.0,39.0
33,0.0,5.0,5.0,5.0,3.0,2.0,0.03529716173847487,0.4,4.0,39.0
34,0.0,5.0,5.0,5.0,3.0,2.0,0.1929797671850681,0.5,4.0,39.0
35,0.0,5.0,5.0,5.0,5.0,2.0,0.6930581620009298,1.0,4.0,39.0
36,0.0,5.0,6.0,5.0,3.0,3.0,1.3947242870588338e-16,0.1,4.0,39.0
37,0.0,5.0,6.0,5.0,3.0,3.0,1.3947242870588338e-16,0.2,4.0,39.0
38,0.0,5.0,6.0,5.0,3.0,3.0,1.3947242870588338e-16,0.3,4.0,39.0
39,0.0,5.0,6.0,5.0,3.0,3.0,1.3947242870588338e-16,0.4,4.0,39.0
40,0.0,5.0,6.0,5.0,3.0,3.0,1.3947242870588338e-16,0.5,4.0,39.0
41,0.0,5.0,6.0,5.0,4.0,3.0,0.507130511307704,1.0,4.0,39.0
42,0.0,5.0,7.0,6.0,4.0,4.0,3.1219818538622793e-16,0.1,4.0,39.0
43,0.0,5.0,7.0,6.0,4.0,4.0,2.362420111033778e-16,0.2,4.0,39.0
44,0.0,5.0,7.0,6.0,4.0,4.0,2.810200375652151e-16,0.3,4.0,39.0
45,0.0,5.0,7.0,6.0,4.0,4.0,3.1219818538622793e-16,0.4,4.0,39.0
46,0.0,5.0,7.0,6.0,4.0,4.0,2.362420111033778e-16,0.5,4.0,39.0
47,0.0,5.0,7.0,6.0,5.0,4.0,0.57114596003434,1.0,4.0,39.0
48,0.0,5.0,8.0,6.0,5.0,5.0,4.482182165148966e-16,0.1,4.0,39.0
49,0.0,5.0,8.0,6.0,5.0,5.0,4.710804417852234e-16,0.2,4.0,39.0
50,0.0,5.0,8.0,6.0,5.0,5.0,4.708953642778574e-16,0.3,4.0,39.0
51,0.0,5.0,8.0,6.0,5.0,5.0,4.482182165148966e-16,0.4,4.0,39.0
52,0.0,5.0,8.0,6.0,5.0,5.0,4.707712662035985e-16,0.5,4.0,39.0
53,0.0,5.0,8.0,6.0,5.0,5.0,0.5183017097491293,1.0,4.0,39.0
54,0.0,5.0,9.0,6.0,4.0,4.0,3.872235127460871e-17,0.1,4.0,39.0
55,0.0,5.0,9.0,6.0,4.0,4.0,6.586843993177642e-17,0.2,4.0,39.0
56,0.0,5.0,9.0,6.0,4.0,4.0,6.586843993177642e-17,0.3,4.0,39.0
57,0.0,5.0,9.0,6.0,4.0,4.0,3.5456501068583484e-17,0.4,4.0,39.0
58,0.0,5.0,9.0,6.0,4.0,4.0,4.7418291289002486e-17,0.5,4.0,39.0
59,0.0,5.0,9.0,6.0,5.0,4.0,0.4900657897773026,1.0,4.0,39.0
60,0.0,5.0,10.0,6.0,4.0,4.0,3.2940046901602194e-16,0.1,4.0,39.0
61,0.0,5.0,10.0,6.0,4.0,4.0,4.490155733086347e-16,0.2,4.0,39.0
62,0.0,5.0,10.0,6.0,4.0,4.0,3.2940046901602194e-16,0.3,4.0,39.0
63,0.0,5.0,10.0,6.0,4.0,4.0,4.490155733086347e-16,0.4,4.0,39.0
64,0.0,5.0,10.0,6.0,4.0,4.0,0.24850269225180438,0.5,4.0,39.0
65,0.0,5.0,10.0,6.0,5.0,4.0,0.5385936311165747,1.0,4.0,39.0
66,0.0,5.0,11.0,6.0,3.0,3.0,1.4959340356576847e-16,0.1,4.0,39.0
67,0.0,5.0,11.0,6.0,3.0,3.0,1.1555567610933196e-16,0.2,4.0,39.0
68,0.0,5.0,11.0,6.0,3.0,3.0,1.1555567610933196e-16,0.3,4.0,39.0
69,0.0,5.0,11.0,6.0,3.0,3.0,1.1555567610933196e-16,0.4,4.0,39.0
70,0.0,5.0,11.0,6.0,3.0,3.0,0.18816483044076743,0.5,4.0,39.0
71,0.0,5.0,11.0,6.0,5.0,3.0,0.596911023817052,1.0,4.0,39.0
72,0.0,5.0,12.0,6.0,3.0,3.0,1.3947242870588338e-16,0.1,4.0,39.0
73,0.0,5.0,12.0,6.0,3.0,3.0,1.3947242870588338e-16,0.2,4.0,39.0
74,0.0,5.0,12.0,6.0,3.0,3.0,1.3947242870588338e-16,0.3,4.0,39.0
75,0.0,5.0,12.0,6.0,3.0,3.0,1.3947242870588338e-16,0.4,4.0,39.0
76,0.0,5.0,12.0,6.0,3.0,3.0,1.3947242870588338e-16,0.5,4.0,39.0
77,0.0,5.0,12.0,6.0,4.0,3.0,0.507130511307704,1.0,4.0,39.0
78,0.0,5.0,13.0,6.0,3.0,3.0,1.3858012677846049e-16,0.1,4.0,39.0
79,0.0,5.0,13.0,6.0,3.0,3.0,0.03529716173847487,0.2,4.0,39.0
80,0.0,5.0,13.0,6.0,3.0,3.0,0.03529716173847488,0.3,4.0,39.0
81,0.0,5.0,13.0,6.0,3.0,3.0,0.03529716173847488,0.4,4.0,39.0
82,0.0,5.0,13.0,6.0,3.0,3.0,0.19297976718506815,0.5,4.0,39.0
83,0.0,5.0,13.0,6.0,5.0,3.0,0.6930581620009298,1.0,4.0,39.0
84,0.0,5.0,14.0,7.0,5.0,5.0,2.989087957998947e-16,0.1,4.0,39.0
85,0.0,5.0,14.0,7.0,5.0,5.0,3.790326279309596e-16,0.2,4.0,39.0
86,0.0,5.0,14.0,7.0,5.0,5.0,3.7018986213503624e-16,0.3,4.0,39.0
87,0.0,5.0,14.0,7.0,5.0,5.0,2.989087957998947e-16,0.4,4.0,39.0
88,0.0,5.0,14.0,7.0,5.0,5.0,2.989087957998947e-16,0.5,4.0,39.0
89,0.0,5.0,14.0,7.0,5.0,5.0,2.989087957998947e-16,1.0,4.0,39.0
90,0.0,5.0,15.0,7.0,5.0,5.0,4.2814326272476915e-16,0.1,4.0,39.0
91,0.0,5.0,15.0,7.0,5.0,5.0,6.030426621250845e-16,0.2,4.0,39.0
92,0.0,5.0,15.0,7.0,5.0,5.0,1.921873503724445e-16,0.3,4.0,39.0
93,0.0,5.0,15.0,7.0,5.0,5.0,6.270906922357378e-16,0.4,4.0,39.0
94,0.0,5.0,15.0,7.0,5.0,5.0,5.724846537316362e-16,0.5,4.0,39.0
95,0.0,5.0,15.0,7.0,5.0,5.0,0.514738996864563,1.0,4.0,39.0
96,0.0,5.0,16.0,7.0,5.0,5.0,4.3350765308485615e-16,0.1,4.0,39.0
97,0.0,5.0,16.0,7.0,5.0,5.0,4.579069949571331e-16,0.2,4.0,39.0
98,0.0,5.0,16.0,7.0,5.0,5.0,6.919043188174147e-16,0.3,4.0,39.0
99,0.0,5.0,16.0,7.0,5.0,5.0,3.637808007820439e-16,0.4,4.0,39.0
100,0.0,5.0,16.0,7.0,5.0,5.0,5.42155023422465e-16,0.5,4.0,39.0
101,0.0,5.0,16.0,7.0,5.0,5.0,0.5147389968645629,1.0,4.0,39.0
102,0.0,5.0,17.0,7.0,4.0,4.0,3.5965851170551637e-16,0.1,4.0,39.0
103,0.0,5.0,17.0,7.0,4.0,4.0,3.596585117055164e-16,0.2,4.0,39.0
104,0.0,5.0,17.0,7.0,4.0,4.0,5.912565722111743e-16,0.3,4.0,39.0
105,0.0,5.0,17.0,7.0,4.0,4.0,3.596585117055164e-16,0.4,4.0,39.0
106,0.0,5.0,17.0,7.0,4.0,4.0,5.912565722111743e-16,0.5,4.0,39.0
107,0.0,5.0,17.0,7.0,5.0,4.0,0.5969110238170516,1.0,4.0,39.0
108,0.0,5.0,18.0,7.0,5.0,5.0,2.989087957998947e-16,0.1,4.0,39.0
109,0.0,5.0,18.0,7.0,5.0,5.0,3.790326279309596e-16,0.2,4.0,39.0
110,0.0,5.0,18.0,7.0,5.0,5.0,2.989087957998947e-16,0.3,4.0,39.0
111,0.0,5.0,18.0,7.0,5.0,5.0,2.989087957998947e-16,0.4,4.0,39.0
112,0.0,5.0,18.0,7.0,5.0,5.0,4.2703205041855947e-16,0.5,4.0,39.0
113,0.0,5.0,18.0,7.0,5.0,5.0,4.270320504185595e-16,1.0,4.0,39.0
114,0.0,5.0,19.0,7.0,4.0,4.0,3.381762792861348e-16,0.1,4.0,39.0
115,0.0,5.0,19.0,7.0,4.0,4.0,3.402047759036385e-16,0.2,4.0,39.0
116,0.0,5.0,19.0,7.0,4.0,4.0,3.381762792861348e-16,0.3,4.0,39.0
117,0.0,5.0,19.0,7.0,4.0,4.0,3.402047759036385e-16,0.4,4.0,39.0
118,0.0,5.0,19.0,7.0,4.0,4.0,3.402047759036385e-16,0.5,4.0,39.0
119,0.0,5.0,19.0,7.0,5.0,4.0,0.6600060444781563,1.0,4.0,39.0
120,0.0,5.0,20.0,8.0,5.0,5.0,3.7018986213503624e-16,0.1,4.0,39.0
121,0.0,5.0,20.0,8.0,5.0,5.0,2.725670119263148e-16,0.2,4.0,39.0
122,0.0,5.0,20.0,8.0,5.0,5.0,3.790326279309596e-16,0.3,4.0,39.0
123,0.0,5.0,20.0,8.0,5.0,5.0,3.042540023234362e-16,0.4,4.0,39.0
124,0.0,5.0,20.0,8.0,5.0,5.0,2.989087957998947e-16,0.5,4.0,39.0
125,0.0,5.0,20.0,8.0,5.0,5.0,2.989087957998947e-16,1.0,4.0,39.0
126,0.0,5.0,21.0,8.0,5.0,5.0,4.482182165148966e-16,0.1,4.0,39.0
127,0.0,5.0,21.0,8.0,5.0,5.0,4.482182165148966e-16,0.2,4.0,39.0
128,0.0,5.0,21.0,8.0,5.0,5.0,4.482182165148966e-16,0.3,4.0,39.0
129,0.0,5.0,21.0,8.0,5.0,5.0,4.625576540737782e-16,0.4,4.0,39.0
130,0.0,5.0,21.0,8.0,5.0,5.0,4.713869664343927e-16,0.5,4.0,39.0
131,0.0,5.0,21.0,8.0,5.0,5.0,0.5183017097491295,1.0,4.0,39.0
132,0.0,5.0,22.0,8.0,5.0,5.0,4.482182165148966e-16,0.1,4.0,39.0
133,0.0,5.0,22.0,8.0,5.0,5.0,4.482182165148966e-16,0.2,4.0,39.0
134,0.0,5.0,22.0,8.0,5.0,5.0,4.465857948072223e-16,0.3,4.0,39.0
135,0.0,5.0,22.0,8.0,5.0,5.0,4.625475788925385e-16,0.4,4.0,39.0
136,0.0,5.0,22.0,8.0,5.0,5.0,4.713869664343927e-16,0.5,4.0,39.0
137,0.0,5.0,22.0,8.0,5.0,5.0,0.5183017097491289,1.0,4.0,39.0
138,0.0,5.0,23.0,8.0,5.0,5.0,4.806971146547627e-16,0.1,4.0,39.0
139,0.0,5.0,23.0,8.0,5.0,5.0,4.884178980704065e-16,0.2,4.0,39.0
140,0.0,5.0,23.0,8.0,5.0,5.0,4.556407912211232e-16,0.3,4.0,39.0
141,0.0,5.0,23.0,8.0,5.0,5.0,6.028962916837841e-16,0.4,4.0,39.0
142,0.0,5.0,23.0,8.0,5.0,5.0,5.724846537316362e-16,0.5,4.0,39.0
143,0.0,5.0,23.0,8.0,5.0,5.0,0.5147389968645628,1.0,4.0,39.0
144,0.0,5.0,24.0,8.0,5.0,5.0,4.3350765308485615e-16,0.1,4.0,39.0
145,0.0,5.0,24.0,8.0,5.0,5.0,2.4052280495330215e-16,0.2,4.0,39.0
146,0.0,5.0,24.0,8.0,5.0,5.0,7.742905866082566e-16,0.3,4.0,39.0
147,0.0,5.0,24.0,8.0,5.0,5.0,6.919043188174147e-16,0.4,4.0,39.0
148,0.0,5.0,24.0,8.0,5.0,5.0,8.429408253205324e-16,0.5,4.0,39.0
149,0.0,5.0,24.0,8.0,5.0,5.0,0.5147389968645629,1.0,4.0,39.0
150,0.0,5.0,25.0,8.0,4.0,4.0,3.1219818538622793e-16,0.1,4.0,39.0
151,0.0,5.0,25.0,8.0,4.0,4.0,3.1219818538622793e-16,0.2,4.0,39.0
152,0.0,5.0,25.0,8.0,4.0,4.0,3.1219818538622793e-16,0.3,4.0,39.0
153,0.0,5.0,25.0,8.0,4.0,4.0,3.1219818538622793e-16,0.4,4.0,39.0
154,0.0,5.0,25.0,8.0,4.0,4.0,2.810200375652151e-16,0.5,4.0,39.0
155,0.0,5.0,25.0,8.0,5.0,4.0,0.57114596003434,1.0,4.0,39.0
156,0.0,5.0,26.0,9.0,5.0,5.0,3.4090280639953156e-16,0.1,4.0,39.0
157,0.0,5.0,26.0,9.0,5.0,5.0,3.790326279309596e-16,0.2,4.0,39.0
158,0.0,5.0,26.0,9.0,5.0,5.0,3.728165565515305e-16,0.3,4.0,39.0
159,0.0,5.0,26.0,9.0,5.0,5.0,4.255158225187926e-16,0.4,4.0,39.0
160,0.0,5.0,26.0,9.0,5.0,5.0,3.7018986213503624e-16,0.5,4.0,39.0
161,0.0,5.0,26.0,9.0,5.0,5.0,2.989087957998947e-16,1.0,4.0,39.0
162,0.0,5.0,27.0,9.0,5.0,5.0,4.482182165148966e-16,0.1,4.0,39.0
163,0.0,5.0,27.0,9.0,5.0,5.0,4.707712662035985e-16,0.2,4.0,39.0
164,0.0,5.0,27.0,9.0,5.0,5.0,4.482182165148966e-16,0.3,4.0,39.0
165,0.0,5.0,27.0,9.0,5.0,5.0,4.713869664343927e-16,0.4,4.0,39.0
166,0.0,5.0,27.0,9.0,5.0,5.0,4.707712662035985e-16,0.5,4.0,39.0
167,0.0,5.0,27.0,9.0,5.0,5.0,0.518301709749129,1.0,4.0,39.0
168,0.0,5.0,28.0,9.0,5.0,5.0,4.884178980704065e-16,0.1,4.0,39.0
169,0.0,5.0,28.0,9.0,5.0,5.0,4.556407912211232e-16,0.2,4.0,39.0
170,0.0,5.0,28.0,9.0,5.0,5.0,6.030426621250845e-16,0.3,4.0,39.0
171,0.0,5.0,28.0,9.0,5.0,5.0,7.965152124033017e-16,0.4,4.0,39.0
172,0.0,5.0,28.0,9.0,5.0,5.0,6.64116463997166e-16,0.5,4.0,39.0
173,0.0,5.0,28.0,9.0,5.0,5.0,0.5969110238170521,1.0,4.0,39.0
174,0.0,5.0,29.0,10.0,5.0,5.0,4.270320504185595e-16,0.1,4.0,39.0
175,0.0,5.0,29.0,10.0,5.0,5.0,4.270320504185595e-16,0.2,4.0,39.0
176,0.0,5.0,29.0,10.0,5.0,5.0,2.989087957998947e-16,0.3,4.0,39.0
177,0.0,5.0,29.0,10.0,5.0,5.0,4.270320504185595e-16,0.4,4.0,39.0
178,0.0,5.0,29.0,10.0,5.0,5.0,4.255158225187926e-16,0.5,4.0,39.0
179,0.0,5.0,29.0,10.0,5.0,5.0,2.989087957998947e-16,1.0,4.0,39.0
180,0.0,5.0,30.0,10.0,5.0,5.0,4.707712662035985e-16,0.1,4.0,39.0
181,0.0,5.0,30.0,10.0,5.0,5.0,4.625576540737782e-16,0.2,4.0,39.0
182,0.0,5.0,30.0,10.0,5.0,5.0,4.482182165148966e-16,0.3,4.0,39.0
183,0.0,5.0,30.0,10.0,5.0,5.0,4.482182165148966e-16,0.4,4.0,39.0
184,0.0,5.0,30.0,10.0,5.0,5.0,4.713869664343927e-16,0.5,4.0,39.0
185,0.0,5.0,30.0,10.0,5.0,5.0,0.5183017097491294,1.0,4.0,39.0
186,1.0,5.0,1.0,5.0,5.0,5.0,2.4364046352543804e-16,0.1,4.0,39.0
187,1.0,5.0,1.0,5.0,5.0,5.0,2.8285085722288524e-16,0.2,4.0,39.0
188,1.0,5.0,1.0,5.0,5.0,5.0,4.2049403208161304e-16,0.3,4.0,39.0
189,1.0,5.0,1.0,5.0,5.0,5.0,2.4364046352543804e-16,0.4,4.0,39.0
190,1.0,5.0,1.0,5.0,5.0,5.0,4.565338729880409e-16,0.5,4.0,39.0
