,subnube1,tamaño_subnube1,subnube2,tamaño_subnube2,matcheos,overlap,rmse,radio,giros,nube_completa
0,0.0,5.0,0.0,5.0,5.0,5.0,3.596742965776282e-16,0.1,4.0,33.0
1,0.0,5.0,0.0,5.0,5.0,5.0,3.5062613366189616e-16,0.2,4.0,33.0
2,0.0,5.0,0.0,5.0,5.0,5.0,3.596742965776282e-16,0.3,4.0,33.0
3,0.0,5.0,0.0,5.0,5.0,5.0,6.606080860503876e-16,0.4,4.0,33.0
4,0.0,5.0,0.0,5.0,5.0,5.0,6.662456626591491e-16,0.5,4.0,33.0
5,0.0,5.0,0.0,5.0,5.0,5.0,4.840367208217222e-16,1.0,4.0,33.0
6,0.0,5.0,1.0,5.0,4.0,4.0,2.271585711117765e-16,0.1,4.0,33.0
7,0.0,5.0,1.0,5.0,4.0,4.0,2.7387619064451274e-16,0.2,4.0,33.0
8,0.0,5.0,1.0,5.0,4.0,4.0,2.7387619064451274e-16,0.3,4.0,33.0
9,0.0,5.0,1.0,5.0,4.0,4.0,2.7387619064451274e-16,0.4,4.0,33.0
10,0.0,5.0,1.0,5.0,4.0,4.0,2.741092039926459e-16,0.5,4.0,33.0
11,0.0,5.0,1.0,5.0,5.0,4.0,0.5521557147337898,1.0,4.0,33.0
12,0.0,5.0,2.0,5.0,2.0,2.0,0.038518663528681496,0.1,4.0,33.0
13,0.0,5.0,2.0,5.0,2.0,2.0,0.038518663528681496,0.2,4.0,33.0
14,0.0,5.0,2.0,5.0,2.0,2.0,0.038518663528681496,0.3,4.0,33.0
15,0.0,5.0,2.0,5.0,2.0,2.0,0.038518663528681496,0.4,4.0,33.0
16,0.0,5.0,2.0,5.0,3.0,2.0,0.177871870182881,0.5,4.0,33.0
17,0.0,5.0,2.0,5.0,3.0,2.0,0.17787187018288111,1.0,4.0,33.0
18,0.0,5.0,3.0,5.0,4.0,4.0,5.156225364401228e-16,0.1,4.0,33.0
19,0.0,5.0,3.0,5.0,4.0,4.0,5.156225364401228e-16,0.2,4.0,33.0
20,0.0,5.0,3.0,5.0,4.0,4.0,5.638656183901031e-16,0.3,4.0,33.0
21,0.0,5.0,3.0,5.0,4.0,4.0,5.638656183901031e-16,0.4,4.0,33.0
22,0.0,5.0,3.0,5.0,4.0,4.0,5.156225364401228e-16,0.5,4.0,33.0
23,0.0,5.0,3.0,5.0,4.0,4.0,5.156225364401228e-16,1.0,4.0,33.0
24,0.0,5.0,4.0,5.0,4.0,4.0,1.0798127182584233e-15,0.1,4.0,33.0
25,0.0,5.0,4.0,5.0,4.0,4.0,6.610212082566343e-16,0.2,4.0,33.0
26,0.0,5.0,4.0,5.0,4.0,4.0,1.0798127182584233e-15,0.3,4.0,33.0
27,0.0,5.0,4.0,5.0,4.0,4.0,8.7033565557340125e-16,0.4,4.0,33.0
28,0.0,5.0,4.0,5.0,4.0,4.0,6.610212082566344e-16,0.5,4.0,33.0
29,0.0,5.0,4.0,5.0,4.0,4.0,8.7033565557340125e-16,1.0,4.0,33.0
30,0.0,5.0,5.0,5.0,2.0,2.0,0.020810182394429666,0.1,4.0,33.0
31,0.0,5.0,5.0,5.0,2.0,2.0,0.020810182394429666,0.2,4.0,33.0
32,0.0,5.0,5.0,5.0,3.0,2.0,0.09266079908025805,0.3,4.0,33.0
33,0.0,5.0,5.0,5.0,3.0,2.0,0.11004571342591118,0.4,4.0,33.0
34,0.0,5.0,5.0,5.0,3.0,2.0,0.11004571342591156,0.5,4.0,33.0
35,0.0,5.0,5.0,5.0,4.0,2.0,0.2578652986730121,1.0,4.0,33.0
36,0.0,5.0,6.0,5.0,2.0,1.0,0.08034607122367288,0.1,4.0,33.0
37,0.0,5.0,6.0,5.0,2.0,1.0,0.08034607122367288,0.2,4.0,33.0
38,0.0,5.0,6.0,5.0,2.0,1.0,0.08034607122367288,0.3,4.0,33.0
39,0.0,5.0,6.0,5.0,3.0,1.0,0.11912632043800361,0.4,4.0,33.0
40,0.0,5.0,6.0,5.0,3.0,1.0,0.1778718701828807,0.5,4.0,33.0
41,0.0,5.0,6.0,5.0,4.0,1.0,0.586585866756104,1.0,4.0,33.0
42,0.0,5.0,7.0,5.0,3.0,3.0,1.3627719246705996e-16,0.1,4.0,33.0
43,0.0,5.0,7.0,5.0,3.0,3.0,1.3627719246705996e-16,0.2,4.0,33.0
44,0.0,5.0,7.0,5.0,3.0,3.0,0.1178155431207961,0.3,4.0,33.0
45,0.0,5.0,7.0,5.0,3.0,3.0,0.11781554312079683,0.4,4.0,33.0
46,0.0,5.0,7.0,5.0,3.0,3.0,0.1178155431207961,0.5,4.0,33.0
47,0.0,5.0,7.0,5.0,4.0,3.0,0.45329147923070384,1.0,4.0,33.0
48,0.0,5.0,8.0,6.0,4.0,4.0,2.973075850423827e-16,0.1,4.0,33.0
49,0.0,5.0,8.0,6.0,4.0,4.0,2.973075850423827e-16,0.2,4.0,33.0
50,0.0,5.0,8.0,6.0,4.0,4.0,2.973075850423827e-16,0.3,4.0,33.0
51,0.0,5.0,8.0,6.0,4.0,4.0,2.973075850423827e-16,0.4,4.0,33.0
52,0.0,5.0,8.0,6.0,4.0,4.0,2.9286707352245628e-16,0.5,4.0,33.0
53,0.0,5.0,8.0,6.0,5.0,4.0,0.5973552665590197,1.0,4.0,33.0
54,0.0,5.0,9.0,6.0,4.0,4.0,6.047081673977506e-16,0.1,4.0,33.0
55,0.0,5.0,9.0,6.0,4.0,4.0,1.1408861915943267e-15,0.2,4.0,33.0
56,0.0,5.0,9.0,6.0,4.0,4.0,1.1408861915943267e-15,0.3,4.0,33.0
57,0.0,5.0,9.0,6.0,4.0,4.0,1.139324659800888e-15,0.4,4.0,33.0
58,0.0,5.0,9.0,6.0,4.0,4.0,1.139324659800888e-15,0.5,4.0,33.0
59,0.0,5.0,9.0,6.0,5.0,4.0,0.6832514312951208,1.0,4.0,33.0
60,0.0,5.0,10.0,6.0,2.0,2.0,0.038518663528681496,0.1,4.0,33.0
61,0.0,5.0,10.0,6.0,2.0,2.0,0.038518663528681496,0.2,4.0,33.0
62,0.0,5.0,10.0,6.0,3.0,2.0,0.09266079908025816,0.3,4.0,33.0
63,0.0,5.0,10.0,6.0,3.0,2.0,0.09266079908025796,0.4,4.0,33.0
64,0.0,5.0,10.0,6.0,3.0,2.0,0.09266079908025805,0.5,4.0,33.0
65,0.0,5.0,10.0,6.0,5.0,2.0,0.38885937800468495,1.0,4.0,33.0
66,0.0,5.0,11.0,6.0,3.0,3.0,3.140184917367549e-16,0.1,4.0,33.0
67,0.0,5.0,11.0,6.0,3.0,3.0,3.140184917367549e-16,0.2,4.0,33.0
68,0.0,5.0,11.0,6.0,3.0,3.0,0.11781554312079684,0.3,4.0,33.0
69,0.0,5.0,11.0,6.0,3.0,3.0,0.11781554312079646,0.4,4.0,33.0
70,0.0,5.0,11.0,6.0,3.0,3.0,0.1178155431207961,0.5,4.0,33.0
71,0.0,5.0,11.0,6.0,5.0,3.0,0.6425952051664373,1.0,4.0,33.0
72,0.0,5.0,12.0,6.0,2.0,1.0,0.08034607122367288,0.1,4.0,33.0
73,0.0,5.0,12.0,6.0,2.0,1.0,0.08034607122367288,0.2,4.0,33.0
74,0.0,5.0,12.0,6.0,2.0,1.0,0.08034607122367288,0.3,4.0,33.0
75,0.0,5.0,12.0,6.0,3.0,1.0,0.11912632043800361,0.4,4.0,33.0
76,0.0,5.0,12.0,6.0,4.0,1.0,0.2191656129074781,0.5,4.0,33.0
77,0.0,5.0,12.0,6.0,5.0,1.0,0.6461774913381556,1.0,4.0,33.0
78,0.0,5.0,13.0,6.0,5.0,5.0,9.83749635525002e-16,0.1,4.0,33.0
79,0.0,5.0,13.0,6.0,5.0,5.0,3.408532250417892e-16,0.2,4.0,33.0
80,0.0,5.0,13.0,6.0,5.0,5.0,6.709803311271484e-16,0.3,4.0,33.0
81,0.0,5.0,13.0,6.0,5.0,5.0,9.79129727358915e-16,0.4,4.0,33.0
82,0.0,5.0,13.0,6.0,5.0,5.0,9.532044783277081e-16,0.5,4.0,33.0
83,0.0,5.0,13.0,6.0,5.0,5.0,6.505405738847864e-16,1.0,4.0,33.0
84,0.0,5.0,14.0,7.0,5.0,5.0,6.662456626591491e-16,0.1,4.0,33.0
85,0.0,5.0,14.0,7.0,5.0,5.0,6.635196112511793e-16,0.2,4.0,33.0
86,0.0,5.0,14.0,7.0,5.0,5.0,6.662456626591491e-16,0.3,4.0,33.0
87,0.0,5.0,14.0,7.0,5.0,5.0,6.635196112511793e-16,0.4,4.0,33.0
88,0.0,5.0,14.0,7.0,5.0,5.0,6.635196112511792e-16,0.5,4.0,33.0
89,0.0,5.0,14.0,7.0,5.0,5.0,6.606080860503877e-16,1.0,4.0,33.0
90,0.0,5.0,15.0,7.0,4.0,4.0,2.7387619064451274e-16,0.1,4.0,33.0
91,0.0,5.0,15.0,7.0,4.0,4.0,2.7387619064451274e-16,0.2,4.0,33.0
92,0.0,5.0,15.0,7.0,4.0,4.0,2.271585711117765e-16,0.3,4.0,33.0
93,0.0,5.0,15.0,7.0,4.0,4.0,2.7387619064451274e-16,0.4,4.0,33.0
94,0.0,5.0,15.0,7.0,4.0,4.0,2.741092039926459e-16,0.5,4.0,33.0
95,0.0,5.0,15.0,7.0,4.0,4.0,2.271585711117765e-16,1.0,4.0,33.0
96,0.0,5.0,16.0,7.0,3.0,3.0,3.6113146554882645e-16,0.1,4.0,33.0
97,0.0,5.0,16.0,7.0,3.0,3.0,3.6113146554882645e-16,0.2,4.0,33.0
98,0.0,5.0,16.0,7.0,3.0,3.0,2.841693728431016e-16,0.3,4.0,33.0
99,0.0,5.0,16.0,7.0,3.0,3.0,2.841693728431016e-16,0.4,4.0,33.0
100,0.0,5.0,16.0,7.0,3.0,3.0,0.1778718701828809,0.5,4.0,33.0
101,0.0,5.0,16.0,7.0,4.0,3.0,0.14869677298329526,1.0,4.0,33.0
102,0.0,5.0,17.0,7.0,5.0,5.0,5.591728915251667e-16,0.1,4.0,33.0
103,0.0,5.0,17.0,7.0,5.0,5.0,9.79129727358915e-16,0.2,4.0,33.0
104,0.0,5.0,17.0,7.0,5.0,5.0,7.484048125598276e-16,0.3,4.0,33.0
105,0.0,5.0,17.0,7.0,5.0,5.0,3.408532250417892e-16,0.4,4.0,33.0
106,0.0,5.0,17.0,7.0,5.0,5.0,9.83749635525002e-16,0.5,4.0,33.0
107,0.0,5.0,17.0,7.0,5.0,5.0,9.79129727358915e-16,1.0,4.0,33.0
108,0.0,5.0,18.0,7.0,3.0,3.0,2.841693728431016e-16,0.1,4.0,33.0
109,0.0,5.0,18.0,7.0,3.0,3.0,3.3761121607159147e-16,0.2,4.0,33.0
110,0.0,5.0,18.0,7.0,3.0,3.0,3.3761121607159147e-16,0.3,4.0,33.0
111,0.0,5.0,18.0,7.0,3.0,3.0,0.11004571342591153,0.4,4.0,33.0
112,0.0,5.0,18.0,7.0,3.0,3.0,0.11004571342591125,0.5,4.0,33.0
113,0.0,5.0,18.0,7.0,4.0,3.0,0.25786529867301217,1.0,4.0,33.0
114,0.0,5.0,19.0,7.0,2.0,2.0,0.08034607122367288,0.1,4.0,33.0
115,0.0,5.0,19.0,7.0,2.0,2.0,0.08034607122367288,0.2,4.0,33.0
