,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
144,72,0,keypoint,14.1606,-11.0647,37.2056,VID_20220324_104605_F0.png,1564,100,0.0,0.0,0.0,1548.02,109.625,18.6583,1515.49,133.344,,
145,72,1,keypoint,14.1606,-11.0647,37.2056,VID_20220324_104605_F-1.png,1173,112,0.0,0.0,0.0,1169.35,118.267,7.25305,1131.43,128.992,,
146,73,0,keypoint,14.0974,-8.96183,37.6165,VID_20220324_104605_F0.png,1553,187,0.0,0.0,0.0,1539.05,194.408,15.796,1504.59,214.849,,
147,73,1,keypoint,14.0974,-8.96183,37.6165,VID_20220324_104605_F-1.png,1184,194,0.0,0.0,0.0,1180.72,197.742,4.97667,1142.45,206.806,,
148,74,0,keypoint,16.0935,-8.87973,37.7239,VID_20220324_104605_F0.png,1637,191,0.0,0.0,0.0,1618.68,198.499,19.7916,1583.03,216.854,,
149,74,1,keypoint,16.0935,-8.87973,37.7239,VID_20220324_104605_F-1.png,1257,177,0.0,0.0,0.0,1252.21,182.735,7.47092,1212.65,191.873,,
150,75,0,keypoint,0.0,0.0,0.0,VID_20220324_104605_F0.png,1647,104,0.0,0.0,0.0,,,-1.0,,,,
151,75,1,keypoint,0.0,0.0,0.0,VID_20220324_104605_F-1.png,1247,92,0.0,0.0,0.0,-1444.67,475.202,-1.0,-1523.15,497.253,,
152,76,0,keypoint,-9.97565,5.99828,33.2004,VID_20220324_104605_F0.png,498,798,0.0,0.0,0.0,501.899,794.827,5.0269,541.547,772.58,,
153,76,1,keypoint,-9.97565,5.99828,33.2004,VID_20220324_104605_F-1.png,497,763,0.0,0.0,0.0,500.68,761.132,4.12706,470.532,754.678,,
154,77,0,keypoint,-9.8416,8.13254,33.0638,VID_20220324_104605_F0.png,502,893,0.0,0.0,0.0,506.218,888.415,6.23018,542.029,860.802,,
155,77,1,keypoint,-9.8416,8.13254,33.0638,VID_20220324_104605_F-1.png,496,827,0.0,0.0,0.0,499.936,824.15,4.85948,470.185,815.425,,
156,78,0,keypoint,-8.47576,8.12329,34.5073,VID_20220324_104605_F0.png,583,877,0.0,0.0,0.0,586.14,873.283,4.86579,618.276,844.543,,
157,78,1,keypoint,-8.47576,8.12329,34.5073,VID_20220324_104605_F-1.png,560,824,0.0,0.0,0.0,563.212,820.951,4.42829,533.37,812.925,,
158,79,0,keypoint,-8.61168,6.0146,34.6631,VID_20220324_104605_F0.png,579,787,0.0,0.0,0.0,581.812,784.575,3.7134,618.141,760.899,,
159,79,1,keypoint,-8.61168,6.0146,34.6631,VID_20220324_104605_F-1.png,561,761,0.0,0.0,0.0,563.914,758.924,3.57841,533.779,753.004,,
160,80,0,val_2,-9.97021,3.2864,33.2209,VID_20220324_104605_F0.png,499,679,0.0,0.0,0.0,502.434,677.665,3.68467,546.346,664.159,,2.12697
161,80,1,val_2,-9.97021,3.2864,33.2209,VID_20220324_104605_F-1.png,497,684,0.0,0.0,0.0,500.488,682.494,3.7993,469.952,679.093,,2.12697
162,81,0,val_2,-10.0073,5.41304,33.2266,VID_20220324_104605_F0.png,497,772,0.0,0.0,0.0,500.798,769.377,4.61563,541.458,748.854,,
163,81,1,val_2,-10.0073,5.41304,33.2266,VID_20220324_104605_F-1.png,497,746,0.0,0.0,0.0,500.663,744.05,4.14969,470.429,738.238,,
164,82,0,keypoint,-8.61742,5.39789,34.675,VID_20220324_104605_F0.png,579,761,0.0,0.0,0.0,581.69,758.997,3.35322,619.229,737.055,,
165,82,1,keypoint,-8.61742,5.39789,34.675,VID_20220324_104605_F-1.png,561,743,0.0,0.0,0.0,563.853,741.031,3.46658,533.63,735.744,,
166,83,0,keypoint,-8.55196,3.30026,34.6522,VID_20220324_104605_F0.png,582,674,0.0,1.55147,1.59182,584.34,672.382,2.84451,625.693,657.491,,
