track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-1.09091,-6.20824,49.8639,VID_20220217_104307_F0.png,931,357,23.6076,2.25181,2.30523,929.809,357.427,1.26567,935.14,385.737,NULL,NULL
0,1,baya,-1.09091,-6.20824,49.8639,VID_20220217_104307_F3.png,851,487,0,0,0,852.26,487.293,1.29379,843.751,511.69,NULL,NULL
1,0,baya,-6.83766,-10.7264,50.0069,VID_20220217_104307_F0.png,752,226,22.7178,1.48904,1.95849,753.391,228.44,2.80814,769.901,252.608,NULL,NULL
1,1,baya,-6.83766,-10.7264,50.0069,VID_20220217_104307_F3.png,704,357,0,0,0,704.765,357.892,1.17533,699.081,384.303,NULL,NULL
2,0,val_1,-19.9691,-12.848,49.1994,VID_20220217_104307_F0.png,333,156,0,0,0,339.985,161.587,8.94441,366.239,177.35,1.83522,NULL
2,1,val_1,-19.9691,-12.848,49.1994,VID_20220217_104307_F3.png,304,246,0,0,0,312.161,249.921,9.05406,313.387,278.03,1.83522,NULL
3,0,baya,-4.28485,-5.05938,49.4926,VID_20220217_104307_F0.png,830,389,24.5489,2.20553,2.33142,830.434,389.359,0.56295,850.491,411.458,NULL,NULL
3,1,baya,-4.28485,-5.05938,49.4926,VID_20220217_104307_F3.png,761,502,0,0,0,760.962,502.003,0.0383421,754.146,526.731,NULL,NULL
4,0,baya,-1.06055,-4.65447,49.9015,VID_20220217_104307_F0.png,931,402,22.4591,1.95422,1.98085,930.768,402.189,0.299353,937.607,430.194,NULL,NULL
4,1,baya,-1.06055,-4.65447,49.9015,VID_20220217_104307_F3.png,848,519,0,0,0,848.221,519.052,0.226911,839.758,543.021,NULL,NULL
5,0,baya,-0.197047,-6.01749,50.9087,VID_20220217_104307_F0.png,957,366,24.4295,2.60078,2.73593,957.467,366.46,0.655597,958.455,394.599,NULL,NULL
5,1,baya,-0.197047,-6.01749,50.9087,VID_20220217_104307_F3.png,880,481,0,0,0,879.367,480.872,0.645782,870.597,504.717,NULL,NULL
6,0,baya,-6.16349,-8.03382,48.4687,VID_20220217_104307_F0.png,768,297,22.7125,1.57795,1.75143,768.09,298.305,1.30851,787.38,321.767,NULL,NULL
6,1,baya,-6.16349,-8.03382,48.4687,VID_20220217_104307_F3.png,708,443,0,0,0,709.433,443.446,1.50049,703.372,469.618,NULL,NULL
7,0,baya,-4.15608,-7.15029,48.5644,VID_20220217_104307_F0.png,832,324,27.4007,2.95883,3.17216,831.965,324.849,0.849856,847.858,350.365,NULL,NULL
7,1,baya,-4.15608,-7.15029,48.5644,VID_20220217_104307_F3.png,764,471,0,0,0,764.648,471.196,0.677302,757.531,496.806,NULL,NULL
8,0,baya,-7.84051,-9.71939,48.7647,VID_20220217_104307_F0.png,715,248,26.0499,2.08691,2.67781,716.453,250.206,2.64105,736.229,273.082,NULL,NULL
8,1,baya,-7.84051,-9.71939,48.7647,VID_20220217_104307_F3.png,665,392,0,0,0,666.197,392.761,1.41855,660.999,419.498,NULL,NULL
9,0,baya,0,0,0,VID_20220217_104307_F0.png,751,330,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,baya,0,0,0,VID_20220217_104307_F3.png,130,-235,904.515,0.0897084,6400.81,316.055,2961.64,3202.05,262.863,3019.41,NULL,NULL
10,0,val_1,-18.1732,-12.9023,49.5733,VID_20220217_104307_F0.png,395,158,0,0,0,400.331,162.84,7.20016,425.596,179.577,NULL,NULL
10,1,val_1,-18.1732,-12.9023,49.5733,VID_20220217_104307_F3.png,364,250,0,0,0,370.364,253.406,7.21848,370.606,281.359,NULL,NULL
11,0,keypoint,-15.5512,3.17276,47.3212,VID_20220217_104307_F0.png,455,633,0,0,0,458.64,631.975,3.7817,490.444,625.92,NULL,NULL
11,1,keypoint,-15.5512,3.17276,47.3212,VID_20220217_104307_F3.png,437,647,0,0,0,441.58,645.839,4.72493,441.982,670.211,NULL,NULL
12,0,val_2,-15.3713,-12.907,50.0603,VID_20220217_104307_F0.png,487,162,0,0,0,491.779,166.333,6.45093,515.276,184.745,NULL,1.90267
12,1,val_2,-15.3713,-12.907,50.0603,VID_20220217_104307_F3.png,455,259,0,0,0,458.79,261.886,4.76406,457.523,289.559,NULL,1.90267
13,0,keypoint,-0.535572,3.33928,47.3767,VID_20220217_104307_F0.png,946,637,0,2.41398,2.72425,946.049,636.9,0.111482,951.183,607.029,NULL,NULL
13,1,keypoint,-0.535572,3.33928,47.3767,VID_20220217_104307_F3.png,828,712,0,0,0,828.181,711.363,0.662097,819.141,733.982,NULL,NULL
14,0,baya,-4.01338,-8.2083,50.1174,VID_20220217_104307_F0.png,840,300,25.1301,0,0,840.411,301.131,1.20326,853.873,326.823,NULL,NULL
14,1,baya,-4.01338,-8.2083,50.1174,VID_20220217_104307_F3.png,779,427,0,0,0,779.188,427.237,0.302241,772.161,452.54,NULL,NULL
15,0,val_2,-17.2437,-12.9116,49.7221,VID_20220217_104307_F0.png,425,159,0,0,0,430.731,163.686,7.40294,455.458,180.964,NULL,NULL
15,1,val_2,-17.2437,-12.9116,49.7221,VID_20220217_104307_F3.png,395,253,0,0,0,399.724,256.186,5.69802,399.463,284.062,NULL,NULL
16,0,keypoint,-2.07199,4.85943,48.7604,VID_20220217_104307_F0.png,898,679,0,0,0,898.143,678.717,0.317371,910.498,651.678,NULL,NULL
16,1,keypoint,-2.07199,4.85943,48.7604,VID_20220217_104307_F3.png,791,710,0,0,0,791.299,709.28,0.779255,783.434,731.466,NULL,NULL
