track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,baya,-10.5164,-2.69693,52.5785,VID_20220217_102806_F-1.png,655,462,0,0,0,656.195,462.358,1.24715,684.492,469.13,NULL,NULL
0,1,baya,-10.5164,-2.69693,52.5785,VID_20220217_102806_F3.png,674,431,0,0,0,675.021,431.461,1.12038,687.208,403.553,NULL,NULL
1,0,baya,0,0,0,VID_20220217_102806_F-1.png,773,404,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
1,1,baya,0,0,0,VID_20220217_102806_F3.png,786,353,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
2,0,baya,0,0,0,VID_20220217_102806_F-1.png,847,519,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
2,1,baya,0,0,0,VID_20220217_102806_F3.png,862,518,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
3,0,baya,-9.01632,-7.72288,49.9696,VID_20220217_102806_F-1.png,685,313,0,0,0,686.265,314.36,1.8571,709.61,333.019,NULL,NULL
3,1,baya,-9.01632,-7.72288,49.9696,VID_20220217_102806_F3.png,687,270,0,0,0,688.694,272.071,2.67588,701.556,245.569,NULL,NULL
4,0,cal_1,-11.218,-12.2212,49.7858,VID_20220217_102806_F-1.png,614,180,0,0,0,617.315,184.04,5.22565,638.178,205.248,NULL,NULL
4,1,cal_1,-11.218,-12.2212,49.7858,VID_20220217_102806_F3.png,583,184,0,0,0,585.386,187.213,4.0019,600.383,162.538,NULL,NULL
5,0,baya,0,0,0,VID_20220217_102806_F-1.png,927,482,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
5,1,baya,0,0,0,VID_20220217_102806_F3.png,932,463,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
6,0,baya,-3.96959,-2.13418,53.7085,VID_20220217_102806_F-1.png,850,479,0,0,0,849.888,478.923,0.135845,875.077,491.56,NULL,NULL
6,1,baya,-3.96959,-2.13418,53.7085,VID_20220217_102806_F3.png,862,453,0,0,0,862.149,453.132,0.199164,870.779,426.33,NULL,NULL
7,0,baya,0,0,0,VID_20220217_102806_F-1.png,957,498,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_102806_F3.png,940,497,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
8,0,cal_2,-9.22321,-12.1926,49.9267,VID_20220217_102806_F-1.png,677,182,0,0,0,679.662,185.854,4.68434,698.222,208.75,NULL,NULL
8,1,cal_2,-9.22321,-12.1926,49.9267,VID_20220217_102806_F3.png,642,189,0,0,0,643.668,191.935,3.37611,657.613,167.383,NULL,NULL
9,0,baya,0,0,0,VID_20220217_102806_F-1.png,728,366,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
9,1,baya,0,0,0,VID_20220217_102806_F3.png,731,323,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
10,0,baya,0,0,0,VID_20220217_102806_F-1.png,699,405,0,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
10,1,baya,0,0,0,VID_20220217_102806_F3.png,719,359,0,0,0,2683.83,-2950.53,-1,2661.12,-3040.88,NULL,NULL
