track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
0,0,val_1,-20.4486,-13.234,53.1111,VID_20220217_105657_F0.png,366,174,0,0,0,372.034,178.737,7.67058,396.313,193.399,1.82017,NULL
0,1,val_1,-20.4486,-13.234,53.1111,VID_20220217_105657_F3.png,347,247,0,0,0,353.614,250.556,7.50915,348.748,275.001,1.82017,NULL
1,0,keypoint,-11.4718,0.0386373,49.0426,VID_20220217_105657_F0.png,602,537,0,0,0,604.123,537.006,2.12336,635.443,536.907,NULL,NULL
1,1,keypoint,-11.4718,0.0386373,49.0426,VID_20220217_105657_F3.png,560,569,0,0,0,561.816,568.638,1.85124,552.544,588.478,NULL,NULL
2,0,cal_2,-10.15,-13.8782,55.6664,VID_20220217_105657_F0.png,681,175,0,0,0,683.347,178.544,4.25034,699.635,199.326,NULL,NULL
2,1,cal_2,-10.15,-13.8782,55.6664,VID_20220217_105657_F3.png,640,262,0,0,0,641.719,264.216,2.80447,631.54,286.627,NULL,NULL
3,0,baya,0,0,0,VID_20220217_105657_F0.png,615,253,23.3009,0,0,-nan,-nan,-1,-nan,-nan,NULL,NULL
3,1,baya,0,0,0,VID_20220217_105657_F3.png,571,349,0,0,0,315.99,2171.02,1839.78,281.418,2150.87,NULL,NULL
4,0,val_1,-22.2167,-13.1044,52.6986,VID_20220217_105657_F0.png,308,174,0,4.11887,4.56393,315.872,179.466,9.5833,340.977,193.284,NULL,NULL
4,1,val_1,-22.2167,-13.1044,52.6986,VID_20220217_105657_F3.png,295,244,0,0,0,303.308,248.056,9.24498,299.466,272.739,NULL,NULL
5,0,baya,-5.27976,-7.46432,53.7418,VID_20220217_105657_F0.png,812,336,28.1144,1.65489,2.16384,812.513,336.804,0.95366,829.017,358.578,NULL,NULL
5,1,baya,-5.27976,-7.46432,53.7418,VID_20220217_105657_F3.png,741,427,0,0,0,741.337,427.297,0.44929,729.136,446.966,NULL,NULL
6,0,baya,0,0,0,VID_20220217_105657_F0.png,639,246,25.6846,1.53691,2.17543,-nan,-nan,-1,-nan,-nan,NULL,NULL
6,1,baya,0,0,0,VID_20220217_105657_F3.png,588,370,0,0,0,315.99,2171.02,1821.44,281.418,2150.87,NULL,NULL
7,0,baya,0,0,0,VID_20220217_105657_F0.png,726,423,27.2356,2.01444,2.50602,-nan,-nan,-1,-nan,-nan,NULL,NULL
7,1,baya,0,0,0,VID_20220217_105657_F3.png,650,512,0,0,0,315.99,2171.02,1692.31,281.418,2150.87,NULL,NULL
8,0,baya,-9.75113,-8.46344,51.5875,VID_20220217_105657_F0.png,671,299,23.2174,0,0,673.079,300.732,2.70572,695.565,318.944,NULL,NULL
8,1,baya,-9.75113,-8.46344,51.5875,VID_20220217_105657_F3.png,617,422,0,0,0,618.146,422.584,1.28632,607.624,443.982,NULL,NULL
9,0,baya,-12.6,-5.42218,50.2771,VID_20220217_105657_F0.png,575,380,24.3074,1.52899,2.08605,578.478,381.302,3.71411,606.541,392.571,NULL,NULL
9,1,baya,-12.6,-5.42218,50.2771,VID_20220217_105657_F3.png,539,471,0,0,0,540.281,471.273,1.31034,531.419,492.663,NULL,NULL
10,0,baya,-9.13895,-9.63538,52.9122,VID_20220217_105657_F0.png,697,273,23.6136,2.07403,2.45158,698.118,274.873,2.18152,718.095,294.527,NULL,NULL
10,1,baya,-9.13895,-9.63538,52.9122,VID_20220217_105657_F3.png,642,385,0,0,0,643.919,385.971,2.15037,633.205,407.352,NULL,NULL
11,0,val_2,-19.5428,-13.3,53.3502,VID_20220217_105657_F0.png,395,174,0,1.29804,1.80128,400.764,178.563,7.3515,424.566,193.678,NULL,1.89509
11,1,val_2,-19.5428,-13.3,53.3502,VID_20220217_105657_F3.png,374,248,0,0,0,379.577,251.373,6.51783,374.197,275.676,NULL,1.89509
12,0,keypoint,0,0,0,VID_20220217_105657_F0.png,873,563,0,3.22693,3.74517,-nan,-nan,-1,-nan,-nan,NULL,NULL
12,1,keypoint,0,0,0,VID_20220217_105657_F3.png,763,608,0,0,0,315.99,2171.02,1625.68,281.418,2150.87,NULL,NULL
13,0,baya,0,0,0,VID_20220217_105657_F0.png,871,297,24.8365,3.21118,3.75357,-nan,-nan,-1,-nan,-nan,NULL,NULL
13,1,baya,0,0,0,VID_20220217_105657_F3.png,796,396,0,0,0,315.99,2171.02,1838.78,281.418,2150.87,NULL,NULL
14,0,baya,0,0,0,VID_20220217_105657_F0.png,576,427,21.9021,2.88612,2.88281,-nan,-nan,-1,-nan,-nan,NULL,NULL
14,1,baya,0,0,0,VID_20220217_105657_F3.png,544,495,0,0,0,315.99,2171.02,1691.46,281.418,2150.87,NULL,NULL
15,0,baya,-12.4224,-7.78149,50.9167,VID_20220217_105657_F0.png,586,315,23.4719,2.27698,2.70043,588.671,316.831,3.23841,614.236,331.774,NULL,NULL
15,1,baya,-12.4224,-7.78149,50.9167,VID_20220217_105657_F3.png,545,427,0,0,0,547.422,427.779,2.54385,538.329,449.702,NULL,NULL
16,0,baya,-8.17,-8.78107,51.9331,VID_20220217_105657_F0.png,721,292,23.8673,0,0,721.775,293.531,1.71567,741.921,313.736,NULL,NULL
16,1,baya,-8.17,-8.78107,51.9331,VID_20220217_105657_F3.png,658,421,0,0,0,659.674,421.666,1.80206,648.362,442.716,NULL,NULL
